time_id,hour,day,month,year,day_of_week
787642,8,8.0,April,2019.0,Monday    
787647,21,8.0,May,2019.0,Wednesday 
787666,3,9.0,January,2018.0,Tuesday   
787669,2,11.0,January,2018.0,Thursday  
787676,10,1.0,July,2018.0,Sunday    
787684,5,9.0,April,2019.0,Tuesday   
787755,20,15.0,February,2019.0,Friday    
787764,11,25.0,February,2019.0,Monday    
787788,8,24.0,February,2019.0,Sunday    
787826,13,3.0,March,2018.0,Saturday  
787853,9,7.0,June,2019.0,Friday    
787860,10,10.0,March,2019.0,Sunday    
787874,11,18.0,March,2019.0,Monday    
787894,23,8.0,May,2019.0,Wednesday 
787931,0,9.0,February,2018.0,Friday    
787974,7,2.0,April,2019.0,Tuesday   
788000,18,25.0,May,2019.0,Saturday  
788009,7,28.0,February,2018.0,Wednesday 
788011,2,3.0,March,2018.0,Saturday  
788046,9,31.0,August,2018.0,Friday    
788057,13,18.0,May,2019.0,Saturday  
788067,1,3.0,July,2019.0,Wednesday 
788084,16,2.0,July,2019.0,Tuesday   
788096,7,16.0,July,2019.0,Tuesday   
788118,0,31.0,December,2011.0,Saturday  
788127,0,25.0,July,2019.0,Thursday  
788151,20,11.0,March,2018.0,Sunday    
788195,22,18.0,March,2019.0,Monday    
788196,23,18.0,March,2019.0,Monday    
788200,0,18.0,June,2019.0,Tuesday   
788226,23,31.0,March,2019.0,Sunday    
788231,0,1.0,December,2009.0,Tuesday   
788238,7,1.0,July,2017.0,Saturday  
788270,13,8.0,July,2019.0,Monday    
788312,6,9.0,May,2019.0,Thursday  
788316,8,27.0,June,2019.0,Thursday  
788330,6,1.0,May,2019.0,Wednesday 
788384,11,2.0,July,2019.0,Tuesday   
788393,6,1.0,March,2018.0,Thursday  
788413,16,2.0,April,2019.0,Tuesday   
788458,15,1.0,June,2010.0,Tuesday   
788465,22,13.0,January,2019.0,Sunday    
788504,20,22.0,April,2019.0,Monday    
788514,3,6.0,March,2019.0,Wednesday 
788530,6,1.0,July,2019.0,Monday    
788531,13,18.0,April,2019.0,Thursday  
788557,12,20.0,April,2019.0,Saturday  
788564,15,5.0,June,2019.0,Wednesday 
788608,11,20.0,March,2019.0,Wednesday 
788619,10,7.0,July,2019.0,Sunday    
788622,5,31.0,May,2018.0,Thursday  
788630,10,11.0,February,2019.0,Monday    
788639,20,1.0,March,2018.0,Thursday  
788645,1,1.0,March,2018.0,Thursday  
788656,15,29.0,November,2018.0,Thursday  
788666,11,14.0,November,2018.0,Wednesday 
788695,7,2.0,August,2019.0,Friday    
788705,7,19.0,April,2018.0,Thursday  
788721,6,3.0,April,2018.0,Tuesday   
788722,10,3.0,April,2018.0,Tuesday   
788728,8,10.0,July,2019.0,Wednesday 
788732,21,30.0,May,2018.0,Wednesday 
788747,5,27.0,June,2019.0,Thursday  
788756,19,16.0,May,2019.0,Thursday  
788782,1,19.0,April,2018.0,Thursday  
788798,10,18.0,April,2018.0,Wednesday 
788800,9,8.0,July,2019.0,Monday    
788817,14,25.0,May,2019.0,Saturday  
788835,17,18.0,August,2019.0,Sunday    
788842,3,27.0,August,2019.0,Tuesday   
788883,16,25.0,September,2019.0,Wednesday 
788904,9,10.0,March,2018.0,Saturday  
788911,6,12.0,April,2018.0,Thursday  
788927,2,6.0,June,2019.0,Thursday  
788963,6,9.0,March,2019.0,Saturday  
789033,11,9.0,September,2019.0,Monday    
789046,7,18.0,September,2019.0,Wednesday 
789121,0,16.0,August,2019.0,Friday    
789132,4,9.0,August,2019.0,Friday    
789133,13,20.0,April,2018.0,Friday    
789265,11,16.0,June,2019.0,Sunday    
789270,13,26.0,April,2018.0,Thursday  
789279,5,8.0,July,2019.0,Monday    
789283,4,1.0,September,2019.0,Sunday    
789285,2,19.0,September,2019.0,Thursday  
789290,15,10.0,August,2019.0,Saturday  
789291,11,19.0,September,2019.0,Thursday  
789295,20,25.0,September,2019.0,Wednesday 
789303,6,16.0,July,2019.0,Tuesday   
789307,4,26.0,July,2019.0,Friday    
789343,1,27.0,July,2019.0,Saturday  
789344,21,27.0,July,2019.0,Saturday  
789351,10,20.0,August,2019.0,Tuesday   
789360,21,28.0,July,2019.0,Sunday    
789362,23,8.0,August,2019.0,Thursday  
789433,15,3.0,August,2019.0,Saturday  
789447,9,8.0,September,2019.0,Sunday    
789474,3,10.0,October,2019.0,Thursday  
789484,2,10.0,May,2019.0,Friday    
789495,17,27.0,July,2019.0,Saturday  
789508,21,18.0,July,2019.0,Thursday  
789591,4,17.0,July,2019.0,Wednesday 
789617,9,18.0,May,2018.0,Friday    
789648,1,11.0,August,2019.0,Sunday    
789649,6,18.0,May,2018.0,Friday    
789665,14,25.0,April,2018.0,Wednesday 
789671,10,20.0,April,2018.0,Friday    
789693,12,11.0,September,2019.0,Wednesday 
789697,16,2.0,September,2019.0,Monday    
789710,10,9.0,August,2019.0,Friday    
789724,1,10.0,July,2019.0,Wednesday 
789745,6,20.0,August,2019.0,Tuesday   
789747,3,26.0,August,2019.0,Monday    
789751,19,16.0,July,2019.0,Tuesday   
789756,8,28.0,July,2019.0,Sunday    
789761,16,8.0,August,2019.0,Thursday  
789788,7,9.0,August,2019.0,Friday    
789789,12,26.0,April,2019.0,Friday    
789829,6,24.0,July,2019.0,Wednesday 
789895,3,25.0,September,2019.0,Wednesday 
789896,7,25.0,September,2019.0,Wednesday 
789927,8,21.0,May,2018.0,Monday    
789945,13,27.0,August,2019.0,Tuesday   
789966,3,27.0,June,2019.0,Thursday  
789973,16,1.0,July,2019.0,Monday    
790014,22,28.0,December,2019.0,Saturday  
790020,10,26.0,October,2019.0,Saturday  
790026,5,3.0,November,2019.0,Sunday    
790040,9,28.0,October,2019.0,Monday    
790066,4,2.0,June,2018.0,Saturday  
790077,2,26.0,April,2018.0,Thursday  
790088,3,19.0,November,2019.0,Tuesday   
790100,1,1.0,September,2019.0,Sunday    
790110,1,27.0,May,2019.0,Monday    
790121,21,3.0,October,2019.0,Thursday  
790122,0,17.0,October,2019.0,Thursday  
790148,11,18.0,April,2018.0,Wednesday 
790159,6,26.0,May,2018.0,Saturday  
790160,3,12.0,October,2019.0,Saturday  
790163,13,1.0,July,2019.0,Monday    
790182,6,17.0,September,2019.0,Tuesday   
790191,4,17.0,October,2019.0,Thursday  
790203,4,25.0,October,2019.0,Friday    
790205,0,25.0,October,2019.0,Friday    
790230,2,2.0,December,2019.0,Monday    
790274,3,20.0,September,2019.0,Friday    
790277,6,1.0,October,2019.0,Tuesday   
790279,5,1.0,October,2019.0,Tuesday   
790281,12,28.0,September,2019.0,Saturday  
790319,14,2.0,June,2018.0,Saturday  
790342,10,2.0,October,2019.0,Wednesday 
790384,8,9.0,August,2019.0,Friday    
790407,4,18.0,September,2019.0,Wednesday 
790421,9,12.0,October,2019.0,Saturday  
790439,12,3.0,June,2018.0,Sunday    
790445,5,15.0,September,2019.0,Sunday    
790447,20,6.0,September,2019.0,Friday    
790475,16,2.0,November,2019.0,Saturday  
790476,8,9.0,November,2019.0,Saturday  
790488,0,18.0,October,2019.0,Friday    
790495,13,11.0,August,2019.0,Sunday    
790511,1,16.0,August,2019.0,Friday    
790524,5,18.0,November,2019.0,Monday    
790556,6,28.0,August,2019.0,Wednesday 
790568,21,11.0,September,2019.0,Wednesday 
790570,0,8.0,September,2019.0,Sunday    
790574,6,8.0,September,2019.0,Sunday    
790576,8,9.0,September,2019.0,Monday    
790589,4,20.0,September,2019.0,Friday    
790595,2,25.0,October,2019.0,Friday    
790609,1,2.0,September,2019.0,Monday    
790618,9,19.0,November,2019.0,Tuesday   
790646,18,18.0,October,2019.0,Friday    
790671,7,29.0,November,2019.0,Friday    
790689,5,27.0,June,2018.0,Wednesday 
790714,3,19.0,August,2019.0,Monday    
790715,16,10.0,August,2019.0,Saturday  
790722,6,27.0,September,2019.0,Friday    
790746,21,19.0,June,2019.0,Wednesday 
790758,4,1.0,July,2019.0,Monday    
790797,16,31.0,July,2019.0,Wednesday 
790832,9,9.0,June,2018.0,Saturday  
790866,1,17.0,September,2019.0,Tuesday   
790907,11,25.0,September,2010.0,Saturday  
790926,6,11.0,November,2019.0,Monday    
790937,8,12.0,November,2019.0,Tuesday   
790966,11,19.0,December,2019.0,Thursday  
790971,5,4.0,November,2019.0,Monday    
790979,22,11.0,September,2019.0,Wednesday 
790987,10,11.0,September,2019.0,Wednesday 
790993,12,19.0,November,2019.0,Tuesday   
791047,2,28.0,October,2019.0,Monday    
791058,18,17.0,November,2019.0,Sunday    
791090,17,11.0,July,2018.0,Wednesday 
791107,4,2.0,July,2018.0,Monday    
791122,17,12.0,July,2018.0,Thursday  
791130,6,1.0,July,2018.0,Sunday    
791139,3,11.0,July,2018.0,Wednesday 
791145,9,20.0,July,2018.0,Friday    
791150,21,20.0,September,2019.0,Friday    
791151,23,20.0,September,2019.0,Friday    
791162,9,3.0,November,2019.0,Sunday    
791172,22,12.0,October,2019.0,Saturday  
791190,7,25.0,August,2018.0,Saturday  
791225,2,20.0,July,2018.0,Friday    
791234,15,15.0,July,2018.0,Sunday    
791260,11,30.0,November,2019.0,Saturday  
791263,15,30.0,March,2019.0,Saturday  
791264,2,22.0,April,2019.0,Monday    
791274,5,9.0,September,2019.0,Monday    
791285,5,18.0,September,2019.0,Wednesday 
791291,23,1.0,December,2019.0,Sunday    
791300,4,2.0,September,2019.0,Monday    
791305,7,3.0,July,2019.0,Wednesday 
791329,9,30.0,April,2018.0,Monday    
791351,3,21.0,June,2018.0,Thursday  
791396,12,28.0,December,2019.0,Saturday  
791408,11,11.0,December,2019.0,Wednesday 
791430,14,23.0,November,2019.0,Saturday  
791440,2,12.0,July,2018.0,Thursday  
791475,13,2.0,July,2018.0,Monday    
791506,19,3.0,June,2018.0,Sunday    
791521,3,17.0,July,2019.0,Wednesday 
791532,19,11.0,December,2019.0,Wednesday 
791534,6,18.0,December,2019.0,Wednesday 
791552,15,1.0,January,2002.0,Tuesday   
791553,17,25.0,September,2019.0,Wednesday 
791564,5,6.0,January,2018.0,Saturday  
791577,8,5.0,May,2018.0,Saturday  
791585,18,11.0,December,2019.0,Wednesday 
791682,11,21.0,December,2019.0,Saturday  
791713,13,1.0,June,2018.0,Friday    
791759,13,12.0,October,2019.0,Saturday  
791763,13,26.0,December,2019.0,Thursday  
791784,4,31.0,May,2018.0,Thursday  
791786,23,3.0,December,2019.0,Tuesday   
791790,3,7.0,July,2018.0,Saturday  
791794,8,27.0,December,2019.0,Friday    
791830,10,6.0,November,2018.0,Tuesday   
791843,5,16.0,November,2019.0,Saturday  
791846,2,12.0,June,2018.0,Tuesday   
791872,15,17.0,October,2019.0,Thursday  
791877,19,17.0,October,2019.0,Thursday  
791889,0,28.0,November,2019.0,Thursday  
791900,9,12.0,July,2018.0,Thursday  
791909,4,11.0,July,2018.0,Wednesday 
791921,5,24.0,August,2019.0,Saturday  
791974,18,10.0,February,2009.0,Tuesday   
792006,9,30.0,July,2018.0,Monday    
792009,9,27.0,July,2018.0,Friday    
792048,13,2.0,May,2019.0,Thursday  
792056,21,15.0,April,2019.0,Monday    
792084,21,10.0,June,2019.0,Monday    
792191,17,8.0,September,2018.0,Saturday  
792230,6,19.0,November,2019.0,Tuesday   
792235,22,27.0,July,2018.0,Friday    
792238,7,31.0,January,2019.0,Thursday  
792288,14,6.0,February,2019.0,Wednesday 
792300,4,1.0,November,2018.0,Thursday  
792334,22,12.0,June,2018.0,Tuesday   
792341,3,17.0,February,2019.0,Sunday    
792353,4,7.0,November,2018.0,Wednesday 
792359,7,8.0,November,2018.0,Thursday  
792409,6,16.0,May,2018.0,Wednesday 
792427,12,28.0,February,2019.0,Thursday  
792463,21,26.0,December,2019.0,Thursday  
792482,6,26.0,September,2018.0,Wednesday 
792495,2,10.0,December,2019.0,Tuesday   
792515,7,26.0,September,2019.0,Thursday  
792531,4,2.0,December,2019.0,Monday    
792538,1,28.0,December,2019.0,Saturday  
792559,5,19.0,January,2018.0,Friday    
792624,6,19.0,December,2019.0,Thursday  
792627,14,19.0,December,2019.0,Thursday  
792654,8,10.0,December,2019.0,Tuesday   
792657,4,12.0,December,2019.0,Thursday  
792667,8,20.0,July,2018.0,Friday    
792674,17,27.0,July,2018.0,Friday    
792678,6,17.0,April,2019.0,Wednesday 
792679,1,26.0,August,2019.0,Monday    
792685,16,16.0,September,2018.0,Sunday    
792692,14,23.0,February,2019.0,Saturday  
792705,2,11.0,July,2018.0,Wednesday 
792784,21,17.0,September,2019.0,Tuesday   
792831,8,30.0,August,2018.0,Thursday  
792840,15,1.0,September,2019.0,Sunday    
792864,8,2.0,July,2018.0,Monday    
792874,7,4.0,December,2019.0,Wednesday 
792884,16,13.0,February,2018.0,Tuesday   
792892,3,10.0,November,2019.0,Sunday    
792895,5,27.0,November,2019.0,Wednesday 
792904,13,19.0,December,2019.0,Thursday  
792940,7,27.0,December,2019.0,Friday    
792965,13,24.0,March,2019.0,Sunday    
792972,11,8.0,June,2019.0,Saturday  
792993,2,16.0,January,2019.0,Wednesday 
793005,2,30.0,August,2018.0,Thursday  
793008,7,12.0,September,2018.0,Wednesday 
793021,5,2.0,October,2018.0,Tuesday   
793039,7,24.0,February,2019.0,Sunday    
793046,1,20.0,November,2019.0,Wednesday 
793091,14,2.0,October,2018.0,Tuesday   
793092,8,21.0,December,2019.0,Saturday  
793171,8,14.0,October,2018.0,Sunday    
793172,17,14.0,October,2018.0,Sunday    
793173,13,21.0,October,2018.0,Sunday    
793180,13,10.0,October,2018.0,Wednesday 
793205,20,2.0,December,2018.0,Sunday    
793268,6,23.0,October,2018.0,Tuesday   
793271,0,7.0,November,2018.0,Wednesday 
793286,5,24.0,January,2019.0,Thursday  
793326,6,13.0,September,2018.0,Thursday  
793338,7,18.0,September,2018.0,Tuesday   
793341,5,30.0,September,2018.0,Sunday    
793365,13,14.0,October,2018.0,Sunday    
793373,7,9.0,November,2019.0,Saturday  
793397,17,19.0,June,2018.0,Tuesday   
793421,2,20.0,August,2019.0,Tuesday   
793431,19,18.0,September,2019.0,Wednesday 
793452,8,2.0,October,2018.0,Tuesday   
793455,7,11.0,October,2018.0,Thursday  
793479,14,9.0,November,2019.0,Saturday  
793493,15,26.0,December,2019.0,Thursday  
793504,7,5.0,October,2019.0,Saturday  
793506,7,15.0,July,2019.0,Monday    
793522,13,14.0,November,2018.0,Wednesday 
793584,19,10.0,October,2018.0,Wednesday 
793599,15,14.0,October,2018.0,Sunday    
793601,19,14.0,October,2018.0,Sunday    
793635,6,10.0,October,2018.0,Wednesday 
793668,11,7.0,March,2018.0,Wednesday 
793700,5,22.0,February,2018.0,Thursday  
793719,5,9.0,September,2018.0,Sunday    
793721,4,29.0,November,2019.0,Friday    
793743,7,10.0,October,2018.0,Wednesday 
793780,5,6.0,May,2018.0,Sunday    
793782,6,8.0,June,2019.0,Saturday  
793800,8,18.0,September,2018.0,Tuesday   
793829,20,15.0,April,2019.0,Monday    
793849,8,12.0,September,2018.0,Wednesday 
793903,21,19.0,July,2019.0,Friday    
793908,6,25.0,November,2018.0,Sunday    
793927,23,16.0,July,2019.0,Tuesday   
793943,10,12.0,November,2019.0,Tuesday   
793944,5,19.0,November,2019.0,Tuesday   
793946,20,26.0,November,2019.0,Tuesday   
793950,6,3.0,December,2019.0,Tuesday   
793996,4,2.0,October,2018.0,Tuesday   
794016,15,2.0,September,2019.0,Monday    
794042,18,30.0,January,2019.0,Wednesday 
794050,20,11.0,February,2019.0,Monday    
794052,3,21.0,February,2019.0,Thursday  
794060,13,12.0,January,2019.0,Saturday  
794062,7,30.0,January,2019.0,Wednesday 
794076,11,3.0,July,2019.0,Wednesday 
794089,22,30.0,January,2019.0,Wednesday 
794090,12,30.0,January,2019.0,Wednesday 
794111,4,11.0,December,2018.0,Tuesday   
794114,20,25.0,April,2019.0,Thursday  
794127,7,28.0,October,2018.0,Sunday    
794152,7,29.0,December,2019.0,Sunday    
794153,11,29.0,December,2019.0,Sunday    
794157,8,20.0,September,2019.0,Friday    
794168,13,8.0,March,2019.0,Friday    
794185,6,25.0,December,2018.0,Tuesday   
794204,16,6.0,February,2019.0,Wednesday 
794227,22,24.0,May,2019.0,Friday    
794233,8,17.0,March,2019.0,Sunday    
794246,6,21.0,October,2018.0,Sunday    
794249,14,11.0,February,2019.0,Monday    
794315,13,9.0,October,2018.0,Tuesday   
794333,22,24.0,February,2019.0,Sunday    
794339,18,29.0,December,2018.0,Saturday  
794346,7,12.0,January,2019.0,Saturday  
794357,8,30.0,November,2018.0,Friday    
794363,4,22.0,October,2018.0,Monday    
794379,19,28.0,October,2018.0,Sunday    
794400,17,11.0,November,2018.0,Sunday    
794439,4,30.0,November,2018.0,Friday    
794447,23,6.0,December,2018.0,Thursday  
794483,5,6.0,December,2018.0,Thursday  
794507,20,30.0,January,2019.0,Wednesday 
794522,7,19.0,March,2019.0,Tuesday   
794529,4,28.0,December,2018.0,Friday    
794541,7,31.0,December,2018.0,Monday    
794555,15,19.0,April,2019.0,Friday    
794569,0,17.0,April,2018.0,Tuesday   
794598,18,3.0,October,2018.0,Wednesday 
794636,8,7.0,November,2018.0,Wednesday 
794659,5,19.0,September,2019.0,Thursday  
794680,8,21.0,December,2018.0,Friday    
794686,7,28.0,November,2018.0,Wednesday 
794748,19,30.0,November,2018.0,Friday    
794776,11,30.0,November,2018.0,Friday    
794830,13,29.0,December,2018.0,Saturday  
794861,20,20.0,December,2018.0,Thursday  
794887,10,19.0,September,2019.0,Thursday  
794903,13,6.0,December,2018.0,Thursday  
794908,13,24.0,December,2019.0,Tuesday   
794918,9,11.0,October,2018.0,Thursday  
794955,3,28.0,November,2018.0,Wednesday 
794971,2,11.0,December,2018.0,Tuesday   
794975,7,29.0,November,2018.0,Thursday  
794979,6,30.0,November,2018.0,Friday    
794991,8,14.0,May,2018.0,Monday    
795009,4,14.0,May,2019.0,Tuesday   
795010,3,14.0,May,2019.0,Tuesday   
795046,17,15.0,May,2019.0,Wednesday 
795076,8,28.0,December,2019.0,Saturday  
795130,23,4.0,August,2019.0,Sunday    
795183,20,27.0,November,2019.0,Wednesday 
795221,3,6.0,May,2019.0,Monday    
795225,23,3.0,March,2019.0,Sunday    
795259,1,6.0,August,2019.0,Tuesday   
795266,2,7.0,August,2019.0,Wednesday 
795267,11,7.0,August,2019.0,Wednesday 
795279,9,15.0,September,2019.0,Sunday    
795285,17,19.0,December,2018.0,Wednesday 
795307,15,15.0,September,2019.0,Sunday    
795321,18,24.0,September,2019.0,Tuesday   
795329,14,15.0,May,2019.0,Wednesday 
795336,6,6.0,May,2019.0,Monday    
795385,5,13.0,November,2019.0,Wednesday 
795420,13,6.0,August,2019.0,Tuesday   
795425,17,7.0,August,2019.0,Wednesday 
795432,5,13.0,August,2019.0,Tuesday   
795440,21,21.0,December,2019.0,Saturday  
795523,22,23.0,November,2019.0,Saturday  
795527,14,17.0,December,2019.0,Tuesday   
795606,5,15.0,May,2019.0,Wednesday 
795622,6,15.0,July,2019.0,Monday    
795644,5,4.0,April,2019.0,Thursday  
795650,14,6.0,May,2019.0,Monday    
795660,19,19.0,March,2019.0,Tuesday   
795718,4,16.0,September,2019.0,Monday    
795748,4,19.0,December,2019.0,Thursday  
795750,1,27.0,December,2019.0,Friday    
795809,2,15.0,November,2018.0,Thursday  
795844,23,6.0,September,2019.0,Friday    
795889,8,21.0,September,2019.0,Saturday  
795914,5,12.0,August,2019.0,Monday    
795924,4,15.0,September,2019.0,Sunday    
796072,3,6.0,November,2019.0,Wednesday 
796076,17,16.0,September,2019.0,Monday    
796087,6,21.0,September,2019.0,Saturday  
796099,5,17.0,December,2019.0,Tuesday   
796105,4,6.0,November,2019.0,Wednesday 
796125,13,30.0,January,2018.0,Tuesday   
796150,10,13.0,November,2019.0,Wednesday 
796152,6,25.0,March,2018.0,Sunday    
796197,9,6.0,January,2018.0,Saturday  
796216,10,21.0,January,2018.0,Sunday    
796275,5,19.0,February,2018.0,Monday    
796292,16,19.0,February,2018.0,Monday    
796327,10,4.0,February,2018.0,Sunday    
796361,6,27.0,March,2018.0,Tuesday   
796379,8,31.0,March,2018.0,Saturday  
796400,14,1.0,June,2005.0,Wednesday 
796409,11,7.0,February,2018.0,Wednesday 
796429,13,16.0,December,2019.0,Monday    
796430,21,16.0,December,2019.0,Monday    
796462,14,6.0,July,2019.0,Saturday  
796473,5,4.0,May,2019.0,Saturday  
796482,18,1.0,May,2011.0,Sunday    
796565,12,2.0,April,2018.0,Monday    
796594,22,7.0,February,2018.0,Wednesday 
796605,7,13.0,February,2018.0,Tuesday   
796616,0,9.0,July,2019.0,Tuesday   
796636,9,9.0,December,2019.0,Monday    
796662,12,27.0,February,2019.0,Wednesday 
796674,1,5.0,December,2019.0,Thursday  
796694,5,23.0,November,2019.0,Saturday  
796709,0,13.0,February,2018.0,Tuesday   
796711,5,13.0,February,2018.0,Tuesday   
796738,23,21.0,February,2018.0,Wednesday 
796744,23,5.0,March,2018.0,Monday    
796771,7,6.0,March,2018.0,Tuesday   
796775,15,27.0,July,2009.0,Monday    
796779,19,10.0,October,2001.0,Wednesday 
796784,22,14.0,July,2011.0,Thursday  
796811,22,7.0,January,2018.0,Sunday    
796821,5,15.0,January,2018.0,Monday    
796833,21,10.0,January,2018.0,Wednesday 
796883,9,23.0,November,2019.0,Saturday  
796897,1,24.0,December,2019.0,Tuesday   
796915,3,19.0,March,2019.0,Tuesday   
796934,4,6.0,April,2019.0,Saturday  
796987,22,21.0,September,2019.0,Saturday  
796993,7,24.0,October,2019.0,Thursday  
797008,7,6.0,July,2018.0,Friday    
797036,1,31.0,May,2018.0,Thursday  
797083,7,27.0,May,2018.0,Sunday    
797133,5,10.0,April,2018.0,Tuesday   
797189,18,28.0,May,2018.0,Monday    
797191,19,28.0,May,2018.0,Monday    
797194,1,29.0,May,2018.0,Tuesday   
797204,2,29.0,May,2018.0,Tuesday   
797249,8,20.0,February,2018.0,Tuesday   
797250,23,28.0,June,2018.0,Thursday  
797263,3,3.0,July,2018.0,Tuesday   
797284,19,24.0,June,2018.0,Sunday    
797297,13,27.0,May,2018.0,Sunday    
797322,2,13.0,July,2018.0,Friday    
797326,15,20.0,February,2018.0,Tuesday   
797361,19,23.0,April,2018.0,Monday    
797363,7,23.0,April,2018.0,Monday    
797389,8,15.0,February,2018.0,Thursday  
797423,3,14.0,May,2018.0,Monday    
797506,12,17.0,February,2018.0,Saturday  
797540,12,28.0,April,2018.0,Saturday  
797549,21,29.0,April,2018.0,Sunday    
797575,6,26.0,January,2018.0,Friday    
797607,7,15.0,March,2018.0,Thursday  
797608,4,15.0,March,2018.0,Thursday  
797620,1,29.0,March,2018.0,Thursday  
797645,6,2.0,May,2018.0,Wednesday 
797676,16,14.0,April,2018.0,Saturday  
797747,3,27.0,January,2018.0,Saturday  
797765,6,13.0,April,2018.0,Friday    
797920,23,5.0,April,2018.0,Thursday  
797993,7,26.0,February,2018.0,Monday    
798006,15,25.0,July,2018.0,Wednesday 
798045,7,30.0,July,2018.0,Monday    
798107,5,31.0,July,2018.0,Tuesday   
798121,12,3.0,August,2018.0,Friday    
798127,7,2.0,August,2018.0,Thursday  
798137,12,29.0,July,2018.0,Sunday    
798203,20,4.0,July,2018.0,Wednesday 
798245,18,20.0,August,2018.0,Monday    
798246,4,2.0,August,2018.0,Thursday  
798281,3,1.0,November,2018.0,Thursday  
798294,8,23.0,September,2018.0,Sunday    
798314,7,29.0,September,2018.0,Saturday  
798368,10,21.0,April,2018.0,Saturday  
798369,7,17.0,March,2018.0,Saturday  
798395,5,17.0,August,2018.0,Friday    
798402,1,22.0,August,2018.0,Wednesday 
798464,22,15.0,October,2018.0,Monday    
798481,18,17.0,September,2018.0,Monday    
798510,2,18.0,June,2018.0,Monday    
798521,19,19.0,June,2018.0,Tuesday   
798534,21,7.0,July,2018.0,Saturday  
798558,12,10.0,August,2018.0,Friday    
798578,22,8.0,April,2018.0,Sunday    
798604,18,6.0,October,2018.0,Saturday  
798616,7,31.0,August,2018.0,Friday    
798622,15,31.0,August,2018.0,Friday    
798756,3,9.0,September,2018.0,Sunday    
798759,7,14.0,September,2018.0,Friday    
798776,4,26.0,July,2018.0,Thursday  
798789,11,11.0,August,2018.0,Saturday  
798793,21,13.0,August,2018.0,Monday    
798822,4,5.0,September,2018.0,Wednesday 
798839,20,6.0,August,2018.0,Monday    
798860,6,6.0,June,2018.0,Wednesday 
798865,22,11.0,September,2018.0,Tuesday   
798869,7,11.0,September,2018.0,Tuesday   
798875,18,6.0,June,2018.0,Wednesday 
798886,20,14.0,June,2018.0,Thursday  
798929,20,7.0,July,2018.0,Saturday  
798993,1,26.0,October,2018.0,Friday    
799010,2,24.0,September,2018.0,Monday    
799011,21,26.0,September,2018.0,Wednesday 
799035,8,19.0,May,2018.0,Saturday  
799065,4,24.0,April,2018.0,Tuesday   
799130,8,13.0,November,2018.0,Tuesday   
799134,7,22.0,November,2018.0,Thursday  
799187,10,17.0,July,2018.0,Tuesday   
799227,23,10.0,August,2018.0,Friday    
799241,3,17.0,October,2018.0,Wednesday 
799254,8,27.0,November,2018.0,Tuesday   
799272,6,14.0,December,2018.0,Friday    
799344,11,9.0,September,2018.0,Sunday    
799371,23,3.0,December,2018.0,Monday    
799406,22,9.0,November,2018.0,Friday    
799414,23,2.0,December,2018.0,Sunday    
799434,20,8.0,October,2018.0,Monday    
799445,18,10.0,September,2018.0,Monday    
799487,22,28.0,September,2018.0,Friday    
799492,6,1.0,November,2018.0,Thursday  
799493,15,28.0,September,2018.0,Friday    
799600,7,13.0,December,2018.0,Thursday  
799605,0,13.0,December,2018.0,Thursday  
799673,5,7.0,November,2018.0,Wednesday 
799708,14,27.0,October,2018.0,Saturday  
799719,7,27.0,December,2018.0,Thursday  
799751,21,23.0,October,2018.0,Tuesday   
799843,7,19.0,December,2018.0,Wednesday 
799849,0,21.0,November,2018.0,Wednesday 
799938,6,8.0,February,2019.0,Friday    
799949,0,10.0,February,2019.0,Sunday    
799979,7,4.0,December,2018.0,Tuesday   
799991,10,5.0,December,2018.0,Wednesday 
800040,6,1.0,February,2019.0,Friday    
800052,21,12.0,April,2019.0,Friday    
800055,18,12.0,April,2019.0,Friday    
800059,7,19.0,April,2019.0,Friday    
800069,16,21.0,April,2019.0,Sunday    
800153,19,16.0,December,2018.0,Sunday    
800207,20,9.0,January,2019.0,Wednesday 
800226,21,9.0,January,2019.0,Wednesday 
800259,6,23.0,January,2019.0,Wednesday 
800272,5,23.0,January,2019.0,Wednesday 
800277,7,26.0,April,2019.0,Friday    
800311,21,15.0,January,2019.0,Tuesday   
800346,6,11.0,January,2019.0,Friday    
800361,20,30.0,April,2019.0,Tuesday   
800400,1,21.0,January,2019.0,Monday    
800419,17,9.0,February,2019.0,Saturday  
800423,20,9.0,February,2019.0,Saturday  
800441,14,21.0,January,2019.0,Monday    
800453,5,23.0,November,2018.0,Friday    
800467,22,9.0,January,2018.0,Tuesday   
800476,0,23.0,February,2019.0,Saturday  
800492,22,25.0,February,2019.0,Monday    
800545,7,28.0,January,2019.0,Monday    
800560,19,13.0,January,2019.0,Sunday    
800563,9,4.0,January,2019.0,Friday    
800568,22,4.0,January,2019.0,Friday    
800570,6,24.0,December,2018.0,Monday    
800587,6,18.0,January,2019.0,Friday    
800667,6,7.0,December,2018.0,Friday    
800694,6,19.0,December,2018.0,Wednesday 
800701,6,30.0,December,2018.0,Sunday    
800713,2,26.0,February,2019.0,Tuesday   
800747,22,6.0,January,2019.0,Sunday    
800758,22,17.0,December,2018.0,Monday    
800766,8,20.0,January,2019.0,Sunday    
800773,21,22.0,January,2019.0,Tuesday   
800777,5,18.0,November,2018.0,Sunday    
800790,12,18.0,November,2018.0,Sunday    
800826,5,24.0,November,2018.0,Saturday  
800861,10,27.0,February,2019.0,Wednesday 
