X,Y,Index_,ACCNUM,YEAR,DATE,TIME,HOUR,STREET1,STREET2,OFFSET,ROAD_CLASS,District,WardNum,Division,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Hood_ID,Neighbourhood,ObjectId
-8836707.04521134,5410352.34232142,7788482,1343484,2013,2013/01/08 05:00:00+00,1735,17,YORK ST,BREMNER BLVD,,Major Arterial,Toronto and East York,10,52,43.642945,-79.38149,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Other Property Owner,unknown,,,,Other,,,,,,,,,,Yes,,Yes,,,,,,,Yes,Yes,,,77,Waterfront Communities-The Island (77),401
-8860518.28429202,5425948.43707452,4179650,973511,2007,2007/05/11 04:00:00+00,1930,19,MARTIN GROVE RD,GARFELLA DR,,Minor Arterial,Etobicoke York,1,23,43.744245,-79.59539,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,40 to 44,Minor,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,Yes,Yes,,,2,Mount Olive-Silverstone-Jamestown (2),402
-8860518.28429202,5425948.43707452,4179651,973511,2007,2007/05/11 04:00:00+00,1930,19,MARTIN GROVE RD,GARFELLA DR,,Minor Arterial,Etobicoke York,1,23,43.744245,-79.59539,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,40 to 44,Minor,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,Yes,Yes,,,2,Mount Olive-Silverstone-Jamestown (2),403
-8844669.83970727,5433125.02518831,80157602,4001900462,2014,2014/04/16 04:00:00+00,718,7,TORRESDALE AVE,STEELES AVE W,,Major Arterial,North York,6,32,43.790801,-79.453021,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,50 to 54,Major,,North,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal,,,,,,,,,Yes,,,,,,,Yes,Yes,,,35,Westminster-Branson (35),404
-8860518.28429202,5425948.43707452,4179652,973511,2007,2007/05/11 04:00:00+00,1930,19,MARTIN GROVE RD,GARFELLA DR,,Minor Arterial,Etobicoke York,1,23,43.744245,-79.59539,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,35 to 39,Major,,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal,,,,,,,,,Yes,,,,,Yes,,Yes,Yes,,,2,Mount Olive-Silverstone-Jamestown (2),405
-8860518.28429202,5425948.43707452,4179653,973511,2007,2007/05/11 04:00:00+00,1930,19,MARTIN GROVE RD,GARFELLA DR,,Minor Arterial,Etobicoke York,1,23,43.744245,-79.59539,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,40 to 44,Minimal,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,Yes,Yes,,,2,Mount Olive-Silverstone-Jamestown (2),406
-8860518.28429202,5425948.43707452,4179654,973511,2007,2007/05/11 04:00:00+00,1930,19,MARTIN GROVE RD,GARFELLA DR,,Minor Arterial,Etobicoke York,1,23,43.744245,-79.59539,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,15 to 19,Minimal,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,Yes,Yes,,,2,Mount Olive-Silverstone-Jamestown (2),407
-8844669.83970727,5433125.02518831,80157603,4001900462,2014,2014/04/16 04:00:00+00,718,7,TORRESDALE AVE,STEELES AVE W,,Major Arterial,North York,6,32,43.790801,-79.453021,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,40 to 44,Minimal,,East,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal,,,,,,,,,Yes,,,,,,,Yes,Yes,,,35,Westminster-Branson (35),408
-8860518.28429202,5425948.43707452,4179655,973511,2007,2007/05/11 04:00:00+00,1930,19,MARTIN GROVE RD,GARFELLA DR,,Minor Arterial,Etobicoke York,1,23,43.744245,-79.59539,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,15 to 19,Minimal,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,Yes,Yes,,,2,Mount Olive-Silverstone-Jamestown (2),409
-8821856.0232641,5424783.59309259,80208371,4002043758,2014,2014/05/09 04:00:00+00,954,9,EGLINTON AVE E,BRIMLEY RD,,Major Arterial,Scarborough,,43,43.736685,-79.248081,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,75 to 79,Major,,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Medical or Physical Disability,,,,,,,,,Yes,,,,,,,Yes,Yes,,Yes,138,Eglinton East (138),410
-8821856.0232641,5424783.59309259,80208372,4002043758,2014,2014/05/09 04:00:00+00,954,9,EGLINTON AVE E,BRIMLEY RD,,Major Arterial,Scarborough,,43,43.736685,-79.248081,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,60 to 64,Minor,,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,,,Yes,Yes,,Yes,138,Eglinton East (138),411
-8834790.01226039,5429827.22605585,80209225,4002131801,2014,2014/05/22 04:00:00+00,2020,20,LESLIE ST,ESTHER SHINER BLVD,,Major Arterial,North York,17,33,43.769412,-79.364269,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,None,,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,"Ability Impaired, Alcohol",,,,,,,,,Yes,,,,,Yes,,Yes,Yes,Yes,,52,Bayview Village (52),412
-8834790.01226039,5429827.22605585,80209226,4002131801,2014,2014/05/22 04:00:00+00,2020,20,LESLIE ST,ESTHER SHINER BLVD,,Major Arterial,North York,17,33,43.769412,-79.364269,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,60 to 64,Major,,East,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal,,,,,,,,,Yes,,,,,Yes,,Yes,Yes,Yes,,52,Bayview Village (52),413
-8834790.01226039,5429827.22605585,80209227,4002131801,2014,2014/05/22 04:00:00+00,2020,20,LESLIE ST,ESTHER SHINER BLVD,,Major Arterial,North York,17,33,43.769412,-79.364269,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,60 to 64,Minor,,,,,,,,,,,,,,,Yes,,,,,Yes,,Yes,Yes,Yes,,52,Bayview Village (52),414
-8837373.51500272,5429070.9753772,80210915,4002274575,2014,2014/06/12 04:00:00+00,1119,11,BAYVIEW AVE,401 C W BAYVIEW RAMP,,Major Arterial,North York,,33,43.764506,-79.387477,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,50 to 54,None,,North,Delivery Van,Going Ahead,Disobeyed Traffic Control,Normal,,,,,,,,,Yes,,,,,Yes,,Yes,Yes,,,52,Bayview Village (52),415
-8837373.51500272,5429070.9753772,80210916,4002274575,2014,2014/06/12 04:00:00+00,1119,11,BAYVIEW AVE,401 C W BAYVIEW RAMP,,Major Arterial,North York,,33,43.764506,-79.387477,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,50 to 54,Major,,West,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal,,,,,,,,,Yes,,,,,Yes,,Yes,Yes,,,52,Bayview Village (52),416
-8837373.51500272,5429070.9753772,80210917,4002274575,2014,2014/06/12 04:00:00+00,1119,11,BAYVIEW AVE,401 C W BAYVIEW RAMP,,Major Arterial,North York,,33,43.764506,-79.387477,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,85 to 89,Major,,,,,,,,,,,,,,,Yes,,,,,Yes,,Yes,Yes,,,52,Bayview Village (52),417
-8834400.17140363,5436267.42727233,80211055,4002286061,2014,2014/06/14 04:00:00+00,2308,23,STEELES AVE E,DON MILLS RD,,Major Arterial,North York,17,33,43.811175,-79.360767,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,None,,East,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive,,,,,,,,,Yes,,,,,Yes,Yes,Yes,Yes,,,48,Hillcrest Village (48),418
-8834400.17140363,5436267.42727233,80211056,4002286061,2014,2014/06/14 04:00:00+00,2308,23,STEELES AVE E,DON MILLS RD,,Major Arterial,North York,17,33,43.811175,-79.360767,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,Minimal,,West,"Automobile, Station Wagon",Turning Left,Improper Turn,Inattentive,,,,,,,,,Yes,,,,,Yes,Yes,Yes,Yes,,,48,Hillcrest Village (48),419
-8834400.17140363,5436267.42727233,80211057,4002286061,2014,2014/06/14 04:00:00+00,2308,23,STEELES AVE E,DON MILLS RD,,Major Arterial,North York,17,33,43.811175,-79.360767,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Passenger,35 to 39,Minimal,,,,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,Yes,,,48,Hillcrest Village (48),420
-8834400.17140363,5436267.42727233,80211058,4002286061,2014,2014/06/14 04:00:00+00,2308,23,STEELES AVE E,DON MILLS RD,,Major Arterial,North York,17,33,43.811175,-79.360767,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Passenger,55 to 59,Major,,,,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,Yes,,,48,Hillcrest Village (48),421
-8834400.17140363,5436267.42727233,80211059,4002286061,2014,2014/06/14 04:00:00+00,2308,23,STEELES AVE E,DON MILLS RD,,Major Arterial,North York,17,33,43.811175,-79.360767,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Passenger,20 to 24,Minimal,,,,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,Yes,,,48,Hillcrest Village (48),422
-8831055.57730274,5435178.24628839,7895785,142454660,2014,2014/07/08 04:00:00+00,1024,10,MCNICOLL AVE,PHARMACY AVE,,Minor Arterial,Scarborough,22,42,43.804114,-79.330722,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Angle,Driver,80 to 84,Minor,,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,Yes,,Yes,Yes,,,116,Steeles (116),423
-8831055.57730274,5435178.24628839,7895786,142454660,2014,2014/07/08 04:00:00+00,1024,10,MCNICOLL AVE,PHARMACY AVE,,Minor Arterial,Scarborough,22,42,43.804114,-79.330722,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Angle,Driver,30 to 34,None,,West,Delivery Van,Going Ahead,Disobeyed Traffic Control,Inattentive,,,,,,,,,Yes,,,,,Yes,,Yes,Yes,,,116,Steeles (116),424
-8831055.57730274,5435178.24628839,8000024,142454660,2014,2014/07/08 04:00:00+00,1024,10,MCNICOLL AVE,PHARMACY AVE,,Minor Arterial,Scarborough,22,42,43.804114,-79.330722,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Angle,Passenger,90 to 94,Major,,,,,,,,,,,,,,,Yes,,,,,Yes,,Yes,Yes,,,116,Steeles (116),425
-8831055.57730274,5435178.24628839,80000034,142454660,2014,2014/07/08 04:00:00+00,1024,10,MCNICOLL AVE,PHARMACY AVE,,Minor Arterial,Scarborough,22,42,43.804114,-79.330722,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Angle,Passenger,85 to 89,Fatal,15,,,,,,,,,,,,,,Yes,,,,,Yes,,Yes,Yes,,,116,Steeles (116),426
-8831463.22927803,5420670.99040702,80212976,4002458189,2014,2014/07/08 04:00:00+00,2028,20,DON MILLS RD,OVERLEA BLVD,17 m West of,Major Arterial,North York,,54,43.709986,-79.334384,Intersection,Non Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,45 to 49,None,,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal,,,,,,,,,Yes,,,,,Yes,,Yes,Yes,,,44,Flemingdon Park (44),427
-8831463.22927803,5420670.99040702,80212977,4002458189,2014,2014/07/08 04:00:00+00,2028,20,DON MILLS RD,OVERLEA BLVD,17 m West of,Major Arterial,North York,,54,43.709986,-79.334384,Intersection,Non Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,80 to 84,Minimal,,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,Yes,,Yes,Yes,,,44,Flemingdon Park (44),428
-8831463.22927803,5420670.99040702,80212978,4002458189,2014,2014/07/08 04:00:00+00,2028,20,DON MILLS RD,OVERLEA BLVD,17 m West of,Major Arterial,North York,,54,43.709986,-79.334384,Intersection,Non Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,75 to 79,Minimal,,,,,,,,,,,,,,,Yes,,,,,Yes,,Yes,Yes,,,44,Flemingdon Park (44),429
-8831463.22927803,5420670.99040702,80212979,4002458189,2014,2014/07/08 04:00:00+00,2028,20,DON MILLS RD,OVERLEA BLVD,17 m West of,Major Arterial,North York,,54,43.709986,-79.334384,Intersection,Non Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,75 to 79,Major,,,,,,,,,,,,,,,Yes,,,,,Yes,,Yes,Yes,,,44,Flemingdon Park (44),430
-8827452.05406628,5427503.48650773,80630884,4002482864,2014,2014/07/12 04:00:00+00,1409,14,WARDEN AVE,TOWER DR,,Major Arterial,Scarborough,21,41,43.754336,-79.298351,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,,North,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive,,,,,,,Yes,,Yes,,,,,,,Yes,Yes,,,119,Wexford/Maryvale (119),431
-8827452.05406628,5427503.48650773,80630885,4002482864,2014,2014/07/12 04:00:00+00,1409,14,WARDEN AVE,TOWER DR,,Major Arterial,Scarborough,21,41,43.754336,-79.298351,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,,Unknown,,,,,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal,,,,Yes,,Yes,,,,,,,Yes,Yes,,,119,Wexford/Maryvale (119),432
-8840624.71205083,5432135.05272775,8000100,142655086,2014,2014/08/07 04:00:00+00,1618,16,5800 YONGE ST,,,Major Arterial,North York,18,32,43.784381,-79.416683,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,25 to 29,Minor,,South,,Going Ahead,Disobeyed Traffic Control,Normal,,,,,,,Yes,,Yes,,,,,Yes,,Yes,Yes,,,50,Newtonbrook East (50),433
-8840624.71205083,5432135.05272775,8000101,142655086,2014,2014/08/07 04:00:00+00,1618,16,5800 YONGE ST,,,Major Arterial,North York,18,32,43.784381,-79.416683,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Passenger,20 to 24,Major,,,,,,,,,,,,,Yes,,Yes,,,,,Yes,,Yes,Yes,,,50,Newtonbrook East (50),434
-8840624.71205083,5432135.05272775,8000102,142655086,2014,2014/08/07 04:00:00+00,1618,16,5800 YONGE ST,,,Major Arterial,North York,18,32,43.784381,-79.416683,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,20 to 24,None,,North,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,Yes,,Yes,Yes,,,50,Newtonbrook East (50),435
-8840624.71205083,5432135.05272775,8000103,142655086,2014,2014/08/07 04:00:00+00,1618,16,5800 YONGE ST,,,Major Arterial,North York,18,32,43.784381,-79.416683,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Passenger,20 to 24,None,,,,,,,,,,,,,Yes,,Yes,,,,,Yes,,Yes,Yes,,,50,Newtonbrook East (50),436
-8840624.71205083,5432135.05272775,80000038,142655086,2014,2014/08/07 04:00:00+00,1618,16,5800 YONGE ST,,,Major Arterial,North York,18,32,43.784381,-79.416683,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,40 to 44,Fatal,19,South,,,,,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Unknown,,,,Yes,,Yes,,,,,Yes,,Yes,Yes,,,50,Newtonbrook East (50),437
-8857537.59360654,5426255.38870507,80216232,4002717713,2014,2014/08/17 04:00:00+00,51,5,FINCH AVENUE WEST,ISLINGTON AVENUE,,Major Arterial,Etobicoke York,,31,43.746237,-79.568614,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Driver,45 to 49,Major,,North,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive,,,,,,,,,Yes,,,Yes,,Yes,,Yes,Yes,,,21,Humber Summit (21),438
-8857537.59360654,5426255.38870507,80216233,4002717713,2014,2014/08/17 04:00:00+00,51,5,FINCH AVENUE WEST,ISLINGTON AVENUE,,Major Arterial,Etobicoke York,,31,43.746237,-79.568614,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Driver,35 to 39,None,,East,"Bus (Other) (Go Bus, Gray Coach)",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,Yes,,Yes,,Yes,Yes,,,21,Humber Summit (21),439
-8857537.59360654,5426255.38870507,80216234,4002717713,2014,2014/08/17 04:00:00+00,51,5,FINCH AVENUE WEST,ISLINGTON AVENUE,,Major Arterial,Etobicoke York,,31,43.746237,-79.568614,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Passenger,25 to 29,Minimal,,,,,,,,,,,,,,,Yes,,,Yes,,Yes,,Yes,Yes,,,21,Humber Summit (21),440
-8857537.59360654,5426255.38870507,80216235,4002717713,2014,2014/08/17 04:00:00+00,51,5,FINCH AVENUE WEST,ISLINGTON AVENUE,,Major Arterial,Etobicoke York,,31,43.746237,-79.568614,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Passenger,20 to 24,None,,,,,,,,,,,,,,,Yes,,,Yes,,Yes,,Yes,Yes,,,21,Humber Summit (21),441
-8857537.59360654,5426255.38870507,80216236,4002717713,2014,2014/08/17 04:00:00+00,51,5,FINCH AVENUE WEST,ISLINGTON AVENUE,,Major Arterial,Etobicoke York,,31,43.746237,-79.568614,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Passenger,25 to 29,None,,,,,,,,,,,,,,,Yes,,,Yes,,Yes,,Yes,Yes,,,21,Humber Summit (21),442
-8857537.59360654,5426255.38870507,80216237,4002717713,2014,2014/08/17 04:00:00+00,51,5,FINCH AVENUE WEST,ISLINGTON AVENUE,,Major Arterial,Etobicoke York,,31,43.746237,-79.568614,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Passenger,25 to 29,None,,,,,,,,,,,,,,,Yes,,,Yes,,Yes,,Yes,Yes,,,21,Humber Summit (21),443
-8857537.59360654,5426255.38870507,80216238,4002717713,2014,2014/08/17 04:00:00+00,51,5,FINCH AVENUE WEST,ISLINGTON AVENUE,,Major Arterial,Etobicoke York,,31,43.746237,-79.568614,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Passenger,20 to 24,None,,,,,,,,,,,,,,,Yes,,,Yes,,Yes,,Yes,Yes,,,21,Humber Summit (21),444
-8857537.59360654,5426255.38870507,80216239,4002717713,2014,2014/08/17 04:00:00+00,51,5,FINCH AVENUE WEST,ISLINGTON AVENUE,,Major Arterial,Etobicoke York,,31,43.746237,-79.568614,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Passenger,25 to 29,None,,,,,,,,,,,,,,,Yes,,,Yes,,Yes,,Yes,Yes,,,21,Humber Summit (21),445
-8857537.59360654,5426255.38870507,80216240,4002717713,2014,2014/08/17 04:00:00+00,51,5,FINCH AVENUE WEST,ISLINGTON AVENUE,,Major Arterial,Etobicoke York,,31,43.746237,-79.568614,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Passenger,25 to 29,None,,,,,,,,,,,,,,,Yes,,,Yes,,Yes,,Yes,Yes,,,21,Humber Summit (21),446
-8857537.59360654,5426255.38870507,80216241,4002717713,2014,2014/08/17 04:00:00+00,51,5,FINCH AVENUE WEST,ISLINGTON AVENUE,,Major Arterial,Etobicoke York,,31,43.746237,-79.568614,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Passenger,20 to 24,None,,,,,,,,,,,,,,,Yes,,,Yes,,Yes,,Yes,Yes,,,21,Humber Summit (21),447
-8857537.59360654,5426255.38870507,80216242,4002717713,2014,2014/08/17 04:00:00+00,51,5,FINCH AVENUE WEST,ISLINGTON AVENUE,,Major Arterial,Etobicoke York,,31,43.746237,-79.568614,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Passenger,30 to 34,None,,,,,,,,,,,,,,,Yes,,,Yes,,Yes,,Yes,Yes,,,21,Humber Summit (21),448
-8857537.59360654,5426255.38870507,80216243,4002717713,2014,2014/08/17 04:00:00+00,51,5,FINCH AVENUE WEST,ISLINGTON AVENUE,,Major Arterial,Etobicoke York,,31,43.746237,-79.568614,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Passenger,20 to 24,None,,,,,,,,,,,,,,,Yes,,,Yes,,Yes,,Yes,Yes,,,21,Humber Summit (21),449
-8857537.59360654,5426255.38870507,80216244,4002717713,2014,2014/08/17 04:00:00+00,51,5,FINCH AVENUE WEST,ISLINGTON AVENUE,,Major Arterial,Etobicoke York,,31,43.746237,-79.568614,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Passenger,25 to 29,None,,,,,,,,,,,,,,,Yes,,,Yes,,Yes,,Yes,Yes,,,21,Humber Summit (21),450
-8857537.59360654,5426255.38870507,80216245,4002717713,2014,2014/08/17 04:00:00+00,51,5,FINCH AVENUE WEST,ISLINGTON AVENUE,,Major Arterial,Etobicoke York,,31,43.746237,-79.568614,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Passenger,25 to 29,None,,,,,,,,,,,,,,,Yes,,,Yes,,Yes,,Yes,Yes,,,21,Humber Summit (21),451
-8857537.59360654,5426255.38870507,80216246,4002717713,2014,2014/08/17 04:00:00+00,51,5,FINCH AVENUE WEST,ISLINGTON AVENUE,,Major Arterial,Etobicoke York,,31,43.746237,-79.568614,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Passenger,20 to 24,None,,,,,,,,,,,,,,,Yes,,,Yes,,Yes,,Yes,Yes,,,21,Humber Summit (21),452
-8857537.59360654,5426255.38870507,80216247,4002717713,2014,2014/08/17 04:00:00+00,51,5,FINCH AVENUE WEST,ISLINGTON AVENUE,,Major Arterial,Etobicoke York,,31,43.746237,-79.568614,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Passenger,20 to 24,None,,,,,,,,,,,,,,,Yes,,,Yes,,Yes,,Yes,Yes,,,21,Humber Summit (21),453
-8857537.59360654,5426255.38870507,80216248,4002717713,2014,2014/08/17 04:00:00+00,51,5,FINCH AVENUE WEST,ISLINGTON AVENUE,,Major Arterial,Etobicoke York,,31,43.746237,-79.568614,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Passenger,25 to 29,None,,,,,,,,,,,,,,,Yes,,,Yes,,Yes,,Yes,Yes,,,21,Humber Summit (21),454
-8857537.59360654,5426255.38870507,80216249,4002717713,2014,2014/08/17 04:00:00+00,51,5,FINCH AVENUE WEST,ISLINGTON AVENUE,,Major Arterial,Etobicoke York,,31,43.746237,-79.568614,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Passenger,55 to 59,None,,,,,,,,,,,,,,,Yes,,,Yes,,Yes,,Yes,Yes,,,21,Humber Summit (21),455
-8854048.72944559,5421753.22250335,80218396,4002906646,2014,2014/09/14 04:00:00+00,643,6,WALSH AVE,WESTON N WALSH RAMP,,Major Arterial,Etobicoke York,7,31,43.717013,-79.537273,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,60 to 64,Minor,,North,"Automobile, Station Wagon",Turning Left,Disobeyed Traffic Control,Normal,,,,,,,,,Yes,,,,,,,Yes,Yes,,,23,Pelmo Park-Humberlea (23),456
-8854048.72944559,5421753.22250335,80218397,4002906646,2014,2014/09/14 04:00:00+00,643,6,WALSH AVE,WESTON N WALSH RAMP,,Major Arterial,Etobicoke York,7,31,43.717013,-79.537273,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,65 to 69,Major,,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,,,Yes,Yes,,,23,Pelmo Park-Humberlea (23),457
-8827694.95319519,5422977.14319847,80218496,4002916967,2014,2014/09/15 04:00:00+00,2010,20,EGLINTON AVE E,EGLINTON SQ,,Major Arterial,Scarborough,,41,43.724959,-79.300533,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Angle,Driver,20 to 24,None,,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal,,,,,,,,,Yes,,,,,Yes,,Yes,Yes,,,119,Wexford/Maryvale (119),458
-8827694.95319519,5422977.14319847,80218497,4002916967,2014,2014/09/15 04:00:00+00,2010,20,EGLINTON AVE E,EGLINTON SQ,,Major Arterial,Scarborough,,41,43.724959,-79.300533,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Angle,Driver,40 to 44,Minimal,,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,Yes,,Yes,Yes,,,119,Wexford/Maryvale (119),459
