X,Y,Index_,ACCNUM,YEAR,DATE,TIME,HOUR,STREET1,STREET2,OFFSET,ROAD_CLASS,District,WardNum,Division,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Hood_ID,Neighbourhood,ObjectId
-8852069.13494081,5418324.15165415,5380705,1047657,2008,2008/07/12 04:00:00+00,38,3,688 SCARLETT RD,,,Major Arterial,Etobicoke York,2,23,43.694745,-79.51949,Intersection,,No Control,Clear,Dark,Dry,Fatal,SMV Other,Driver,25 to 29,Fatal,31,South,"Automobile, Station Wagon",Overtaking,Exceeding Speed Limit,Unknown,,,,,,,,,Yes,,,,,,Yes,Yes,,,,8,Humber Heights-Westmount (8),139
-8840124.55357869,5415691.77038447,5380768,1047683,2008,2008/07/13 04:00:00+00,2018,20,19 LYNDHURST CRT,,,Local,Toronto and East York,12,13,43.677645,-79.41219,Mid-Block,,No Control,Clear,Dusk,Dry,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,32,Unknown,Other,,,,Vehicle is reversing and hits pedestrian,Other,Unknown,,,,Yes,,Yes,,,,,,,,,,,96,Casa Loma (96),140
-8830261.64669441,5416569.14743295,5381219,1047910,2008,2008/07/14 04:00:00+00,1337,13,DANFORTH AVE,COXWELL AVE,,Major Arterial,Toronto and East York,,54,43.683345,-79.32359,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,50 to 54,Fatal,33,North,Other,,,,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal,,,,Yes,,Yes,,,,,Yes,Yes,Yes,,,Yes,64,Woodbine Corridor (64),141
-8841003.97755596,5434226.76441648,5384104,1049124,2008,2008/07/21 04:00:00+00,305,3,STEELES AVE E,YONGE ST,,Major Arterial,North York,18,32,43.797945,-79.42009,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,35 to 39,Fatal,34,North,Other,,,,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Unknown,,,,Yes,,Yes,,,,,Yes,,,,,,50,Newtonbrook East (50),142
-8837285.90656346,5419017.00831704,5391374,1052382,2008,2008/08/09 04:00:00+00,1035,10,BALLIOL ST,MOUNT PLEASANT RD,,Major Arterial,North York,,53,43.699245,-79.38669,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,35,North,Other,,,,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,,,,Yes,,Yes,,Yes,,,Yes,,Yes,,,,99,Mount Pleasant East (99),143
-8829437.88246254,5434211.34162582,5394193,1053672,2008,2008/08/17 04:00:00+00,2125,21,WARDEN Aven,FINCH Aven E,,Major Arterial,Scarborough,22,42,43.797845,-79.31619,Mid-Block,,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,45 to 49,Fatal,36,East,Other,Going Ahead,,,Pedestrian hit at mid-block,"Crossing, no Traffic Control","Ability Impaired, Alcohol",,,,Yes,,Yes,,,,,,,,,,,117,L'Amoreaux (117),144
-8846113.54218337,5424469.29531046,5397763,1055195,2008,2008/08/26 04:00:00+00,1111,11,PLEWES RD,ANCASTER RD,,Collector,North York,6,32,43.734645,-79.46599,Mid-Block,,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,37,South,Other,,,,Vehicle is reversing and hits pedestrian,Other,Unknown,,,,Yes,,Yes,,,,,,,,,,,26,Downsview-Roding-CFB (26),145
-8821600.99031069,5437543.26397125,5402315,1057151,2008,2008/09/08 04:00:00+00,2150,21,MARKHAM RD,NASHDENE RD,,Major Arterial,Scarborough,23,42,43.819445,-79.24579,Mid-Block,,No Control,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,45 to 49,Fatal,38,West,Other,,,,Pedestrian hit at mid-block,Running onto Roadway,Unknown,,,,Yes,,Yes,,,,,,,,,,,131,Rouge (131),146
-8849787.08537955,5418724.46249484,5404091,1057892,2008,2008/09/10 04:00:00+00,806,8,TRETHEWEY DR,TEDDER ST,,Minor Arterial,Etobicoke York,5,12,43.697345,-79.49899,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Cyclist,50 to 54,Fatal,39,West,Bicycle,,,,,,,Motorist turned left across cyclists path.,Driving Properly,Normal,,Yes,Yes,,,,,,Yes,Yes,,,,30,Brookhaven-Amesbury (30),147
-8828513.93068895,5415122.28954162,5407846,1059399,2008,2008/09/17 04:00:00+00,1838,18,KINGSTON RD,WOODBINE AVE,,Major Arterial,Toronto and East York,19,55,43.673945,-79.30789,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Approaching,Truck Driver,45 to 49,Fatal,40,West,Truck - Open,Going Ahead,Lost control,Medical or Physical Disability,,,,,,,,,Yes,,Yes,,,,,,,,Yes,63,The Beaches (63),148
-8858826.22803196,5416615.32748145,5410250,1060516,2008,2008/09/23 04:00:00+00,1652,16,HIGHWAY 27  S,DIXON RD,,Major Arterial,Etobicoke York,1,23,43.683645,-79.58019,Mid-Block,,No Control,Clear,Daylight,Wet,Fatal,Approaching,Driver,25 to 29,Fatal,41,North,"Automobile, Station Wagon",Pulling Away from Shoulder or Curb,Lost control,Unknown,,,,,,,,,Yes,,Yes,,,,,,,,,1,West Humber-Clairville (1),149
-8852247.24612608,5421927.57430853,5412194,1061341,2008,2008/09/28 04:00:00+00,545,5,WILSON AVE,HIGHWAY 400  S,,Major Arterial,Etobicoke York,7,31,43.718145,-79.52109,Intersection,At Intersection,No Control,Clear,Dark,Wet,Fatal,SMV Other,Driver,55 to 59,Fatal,42,East,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Had Been Drinking,,,,,,,,,Yes,,,,,,Yes,Yes,,,,26,Downsview-Roding-CFB (26),150
-8840592.09544002,5431959.8911017,5414745,1062415,2008,2008/10/02 04:00:00+00,1025,10,YONGE ST,BISHOP AVE,,Major Arterial,North York,18,32,43.783245,-79.41639,Mid-Block,,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,43,West,Other,,,,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive,,,,Yes,,Yes,,,,,,,,,,,50,Newtonbrook East (50),151
-8846213.95236407,5409336.96920772,5415209,1062626,2008,2008/10/03 04:00:00+00,2327,23,F G GARDINER XY  E,ELLIS AVE,,,Toronto and East York,4,11,43.636344,-79.466892,Mid-Block,,No Control,Clear,Dark,Dry,Fatal,Rear End,Motorcycle Driver,35 to 39,Fatal,44,East,Motorcycle,Merging,Exceeding Speed Limit,Had Been Drinking,,,,,,,,,Yes,Yes,,,,Yes,Yes,Yes,,,,85,South Parkdale (85),152
-8828925.81280489,5418154.79460024,5420532,1064977,2008,2008/10/17 04:00:00+00,1755,17,LUMSDEN AVE,GLEDHILL AVE,,Minor Arterial,Toronto and East York,19,54,43.693645,-79.31159,Intersection,At Intersection,Pedestrian Crossover,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,46,South,Other,,,,Pedestrian hit a PXO/ped. Mid-block signal,"Crossing, Pedestrian Crossover",Normal,,,,Yes,,Yes,,,,,,,Yes,,,,60,Woodbine-Lumsden (60),153
-8835304.41962734,5415784.12193814,5420897,1065135,2008,2008/10/18 04:00:00+00,1315,13,BAYVIEW BLOOR S RAMP N,BLOOR RAMP,,,Toronto and East York,11,53,43.678245,-79.36889,Mid-Block,,No Control,Clear,Daylight,Dry,Fatal,Approaching,Motorcycle Driver,30 to 34,Fatal,45,East,Motorcycle,Going Ahead,Lost control,Unknown,,,,,,,,,Yes,Yes,,,,Yes,,,,,,98,Rosedale-Moore Park (98),154
-8859115.65870802,5417600.55686934,5421906,1065595,2008,2008/10/21 04:00:00+00,545,5,HIGHWAY 27 Ramp S,27 S DIXON W RAMP,,Major Arterial,Etobicoke York,1,23,43.690045,-79.58279,Mid-Block,,No Control,Clear,Dark,Dry,Fatal,SMV Other,Truck Driver,20 to 24,Fatal,47,South,Truck - Open,Going Ahead,Exceeding Speed Limit,Normal,,,,,,,,,,,Yes,,,,Yes,Yes,,,,1,West Humber-Clairville (1),155
-8829671.6533932,5423159.83645039,5423383,1066274,2008,2008/10/24 04:00:00+00,2235,22,EGLINTON AVE E,SWIFT DR,,Major Arterial,North York,16,33,43.726145,-79.31829,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,48,North,Other,,,,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Unknown,,,,Yes,,Yes,,,,,,,,,,,43,Victoria Village (43),156
-8850555.18986602,5418632.08152948,5423630,1066390,2008,2008/10/25 04:00:00+00,2329,23,DENISON RD E,JANE ST,,Collector,Etobicoke York,5,12,43.696745,-79.50589,Mid-Block,,Traffic Gate,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,20 to 24,Fatal,49,East,Other,,,,Pedestrian hit at mid-block,Other,Unknown,,,,Yes,,Yes,,,,,,,,,,,113,Weston (113),157
-8811905.0626626,5432792.5552887,5425836,1067364,2008,2008/10/31 04:00:00+00,817,8,HIGHWAY 2A  E,LAWSON RD,,,Scarborough,25,43,43.788645,-79.15869,Mid-Block,,No Control,Clear,Daylight,Dry,Fatal,SMV Other,Driver,55 to 59,Fatal,50,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Medical or Physical Disability,,,,,,,,,Yes,,,,,,,,,,Yes,133,Centennial Scarborough (133),158
-8843664.51338592,5409352.504299,5426990,1067883,2008,2008/11/03 05:00:00+00,930,9,1491 LAKE SHORE BLVD W,,,Major Arterial,Toronto and East York,4,14,43.636445,-79.44399,Mid-Block,,No Control,Clear,Daylight,Dry,Fatal,SMV Other,Passenger,90 to 94,Fatal,51,,Other,,,,,,,,,,,,Yes,,,,,Yes,,,,,,85,South Parkdale (85),159
-8831693.43798499,5437142.4439996,5430130,1069315,2008,2008/11/11 05:00:00+00,720,7,PHARMACY AVE,STEELES AVE E,,Major Arterial,Scarborough,22,42,43.816847,-79.336452,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,52,West,Other,,,,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Unknown,,,,Yes,,,,,Yes,,,,Yes,,,,116,Steeles (116),160
-8829304.29907359,5433748.66990771,5437265,1072541,2008,2008/11/26 05:00:00+00,1714,17,WARDEN AVE,FINCH AVE E,,Major Arterial,Scarborough,22,42,43.794845,-79.31499,Mid-Block,,No Control,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,53,West,Other,,,,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown,,,,Yes,,Yes,,,,,Yes,,,,,,117,L'Amoreaux (117),161
-8816357.84229433,5434889.96883424,5444199,1075633,2008,2008/12/13 05:00:00+00,2101,21,SHEPPARD AVE E,MORNINGSIDE AVE,,Major Arterial,Scarborough,25,42,43.802245,-79.19869,Mid-Block,,No Control,Clear,Dark,Wet,Fatal,Turning Movement,Driver,30 to 34,Fatal,54,West,"Automobile, Station Wagon",Turning Left,Improper Turn,Unknown,,,,,,,,,Yes,,,,,,,,,,,131,Rouge (131),162
-8821645.51810701,5424839.05851858,5188679,1078551,2009,2009/01/01 05:00:00+00,259,2,EGLINTON AVE E,DANFORTH RD,,Major Arterial,Scarborough,,43,43.737045,-79.24619,Intersection,At Intersection,Traffic Signal,Clear,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,50 to 54,Fatal,1,North,Other,,,,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,"Ability Impaired, Alcohol Over .80",,,,Yes,,Yes,,,,,,,,,,,138,Eglinton East (138),163
-8836885.15639661,5429570.25418187,5189457,1079671,2009,2009/01/06 05:00:00+00,1349,13,SHEPPARD AVE E,REAN DR,,Major Arterial,North York,17,33,43.767745,-79.38309,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,2,North,Other,,,,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Unknown,,,,Yes,,Yes,,,,,,,Yes,,,,52,Bayview Village (52),164
-8854618.35127998,5427150.41442372,5198135,1085959,2009,2009/02/02 05:00:00+00,1610,16,FINCH AVE W,WESTON RD,,Major Arterial,Etobicoke York,7,31,43.752045,-79.54239,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,90 to 94,Fatal,3,North,Other,,,,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Medical or Physical Disability,,,,Yes,,,,Yes,,,,,Yes,,,,22,Humbermede (22),165
-8820699.30243527,5429755.23621245,5204827,1088989,2009,2009/02/13 05:00:00+00,125,1,423 BRIMORTON DR,,,Collector,Scarborough,24,43,43.768945,-79.23769,Mid-Block,,No Control,Clear,Dark,Dry,Fatal,SMV Other,Passenger,20 to 24,Fatal,4,,Other,,,,,,,,,,,,Yes,,,,,Yes,,,,Yes,,137,Woburn (137),166
-8844811.10414109,5425578.62939878,5213959,1093141,2009,2009/03/07 05:00:00+00,440,4,WILLIAM R ALLEN RD,TRANSIT RD,,Major Arterial,North York,6,32,43.741845,-79.45429,Intersection,At Intersection,Traffic Signal,Clear,Dark,Wet,Fatal,SMV Other,Driver,20 to 24,Fatal,5,North,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown,,,,,,,,,Yes,,,,,,,,,,,33,Clanton Park (33),167
-8817682.54423477,5424962.31621469,5214090,1093203,2009,2009/03/08 05:00:00+00,350,3,HILL CRES,HEATHFIELD DR,,Collector,Scarborough,24,43,43.737845,-79.21059,Intersection,,No Control,Rain,Dark,Wet,Fatal,SMV Other,Passenger,20 to 24,Fatal,6,,Other,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,139,Scarborough Village (139),168
-8857109.57016444,5429383.73439195,5215511,1093819,2009,2009/03/11 04:00:00+00,652,6,STEELES AVE W,PINE VALLEY  DR,,Major Arterial,Etobicoke York,7,31,43.766535,-79.564769,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,7,South,Other,,,,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive,,,,Yes,,,,Yes,,,,,,,,,21,Humber Summit (21),169
-8833033.61333465,5413952.80911672,5807227,1094299,2009,2009/03/13 04:00:00+00,914,9,GERRARD ST E,DE GRASSI ST,,Minor Arterial,Toronto and East York,14,55,43.666346,-79.348491,Intersection,At Intersection,Pedestrian Crossover,Other,Daylight,Other,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,8,South,Other,,,,Pedestrian involved in a collision with transit vehicle anywhere along roadway,"Crossing, Pedestrian Crossover",Normal,,,,Yes,,,,,Yes,,,,Yes,,,,70,South Riverdale (70),170
-8837797.97622111,5410429.25741907,5792281,1096330,2009,2009/03/25 04:00:00+00,2128,21,FRONT ST W,BLUE JAYS WAY,,Minor Arterial,Toronto and East York,10,52,43.643445,-79.39129,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,25 to 29,Fatal,9,South,Other,,,,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Inattentive,,,,Yes,,,,Yes,,,,,Yes,,,,77,Waterfront Communities-The Island (77),171
-8836350.8228408,5413937.26628917,5226635,1098793,2009,2009/04/03 04:00:00+00,1429,14,JARVIS ST,WELLESLEY ST E,,Major Arterial,Toronto and East York,13,51,43.666245,-79.37829,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Fatal,Pedestrian Collisions,Pedestrian,90 to 94,Fatal,11,East,Other,,,,Vehicle turns left while ped crosses without ROW at inter.,Crossing without right of way,Inattentive,,,,Yes,,Yes,,,,,,,,,,,71,Cabbagetown-South St.James Town (71),172
-8839879.65069894,5413798.76700033,5224187,1097712,2009,2009/04/04 04:00:00+00,228,2,LIPPINCOTT ST,BLOOR ST W,,Major Arterial,Toronto and East York,11,14,43.665345,-79.40999,Intersection,,No Control,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,25 to 29,Fatal,10,West,Other,,,,Pedestrian hit at mid-block,Other,Had Been Drinking,,,,Yes,,Yes,,,,,,,,,Yes,,79,University (79),173
-8845801.84760915,5415137.68045408,5228974,1099856,2009,2009/04/17 04:00:00+00,1045,10,TOWNSLEY ST,OLD WESTON RD,,Minor Arterial,Toronto and East York,9,12,43.674045,-79.46319,Intersection,,Stop Sign,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,12,North,Other,,,,Vehicle is reversing and hits pedestrian,Other,Normal,,,,Yes,,Yes,,,,,,,,,,,91,Weston-Pellam Park (91),174
-8844227.34473137,5410872.60852159,5229859,1100239,2009,2009/04/20 04:00:00+00,1330,13,RONCESVALLES AVE,HIGH PARK BLVD,,Minor Arterial,Toronto and East York,4,11,43.646327,-79.449046,Intersection,,Traffic Signal,Rain,Daylight,Wet,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,13,West,Other,,,,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,,,,Yes,,,,,Yes,,,,Yes,,,,86,Roncesvalles (86),175
-8838744.19189285,5417123.32325753,5234607,1102324,2009,2009/05/01 04:00:00+00,1236,12,ST CLAIR AVE W,ORIOLE RD,,Major Arterial,Toronto and East York,12,53,43.686945,-79.39979,Intersection,,No Control,Clear,Daylight,Dry,Fatal,SMV Unattended Vehicle,Passenger,90 to 94,Fatal,14,,Other,,,,,,,,,,,,Yes,,,,,Yes,,,,,,97,Yonge-St.Clair (97),176
-8861776.19453798,5424330.637928,5247781,1108193,2009,2009/06/05 04:00:00+00,1547,15,FINCH AVE W,HALESIA DR,,Major Arterial,Etobicoke York,1,23,43.733745,-79.60669,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Turning Movement,Motorcycle Driver,35 to 39,Fatal,15,East,Motorcycle,Slowing or Stopping,Lost control,Unknown,,,,,,,,,Yes,Yes,,,,,,Yes,,,,1,West Humber-Clairville (1),177
-8845935.4309981,5413737.21242737,5792457,1109820,2009,2009/06/17 04:00:00+00,1708,17,KEELE ST,DUNDAS ST W,,Major Arterial,Toronto and East York,4,11,43.664945,-79.46439,Mid-Block,,No Control,Rain,Daylight,Wet,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,16,Unknown,Other,,,,Pedestrian hit at mid-block,Other,Normal,,,,Yes,,,,Yes,,,,,,,,,90,Junction Area (90),178
-8843664.51338592,5412675.46059786,5253286,1110725,2009,2009/06/23 04:00:00+00,1449,14,BLOOR ST W,ST HELENS AVE,,Major Arterial,Toronto and East York,9,11,43.658045,-79.44399,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,17,West,Other,,,,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,,,,Yes,,,,Yes,,,,,Yes,,,,83,Dufferin Grove (83),179
-8821233.63599107,5433471.07802583,5792492,1111945,2009,2009/06/30 04:00:00+00,1930,19,5050 SHEPPARD AVE E,,,Major Arterial,Scarborough,23,42,43.793045,-79.24249,Mid-Block,,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,24,East,Other,,,,Pedestrian involved in a collision with transit vehicle anywhere along roadway,On Sidewalk or Shoulder,Normal,,,,Yes,,,,,Yes,,,,Yes,,,,128,Agincourt South-Malvern West (128),180
-8830751.4524539,5422019.98826175,5257705,1112683,2009,2009/07/06 04:00:00+00,2030,20,DON VALLEY PARKWAY  N,ST DENNIS DR,,,North York,16,54,43.718745,-79.32799,Mid-Block,,No Control,Clear,Daylight,Dry,Fatal,SMV Other,Passenger,20 to 24,Fatal,18,,Other,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,,,44,Flemingdon Park (44),181
-8830751.4524539,5422019.98826175,5257707,1112683,2009,2009/07/06 04:00:00+00,2030,20,DON VALLEY PARKWAY  N,ST DENNIS DR,,,North York,16,54,43.718745,-79.32799,Mid-Block,,No Control,Clear,Daylight,Dry,Fatal,SMV Other,Driver,20 to 24,Fatal,19,North,"Automobile, Station Wagon",Changing Lanes,Exceeding Speed Limit,Unknown,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,,,44,Flemingdon Park (44),182
-8829404.4866153,5418016.23204851,5807668,1114902,2009,2009/07/18 04:00:00+00,1137,11,WOODBINE AVE,MORTIMER AVE,,Major Arterial,Toronto and East York,19,54,43.692745,-79.31589,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,20,West,Other,,,,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive,,,,Yes,,Yes,,,,,Yes,,,,,,60,Woodbine-Lumsden (60),183
-8825441.51274306,5416769.26264435,5792659,1117854,2009,2009/08/07 04:00:00+00,1448,14,179 FALLINGBROOK RD,,,Collector,Scarborough,20,41,43.684645,-79.28029,Intersection,,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,21,North,Other,,,,Pedestrian hit at private driveway,Other,Medical or Physical Disability,,,,Yes,,Yes,,,,,,,,,,,122,Birchcliffe-Cliffside (122),184
-8843942.92343239,5421542.37211452,5792840,1121624,2009,2009/08/27 04:00:00+00,947,9,LAWRENCE AVE W,MARLEE AVE,,Major Arterial,North York,8,32,43.715644,-79.446491,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,22,South,Other,,,,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,,,,Yes,,Yes,,,,,,,Yes,,,,31,Yorkdale-Glen Park (31),185
-8838009.7058926,5414337.38701075,5278939,1121922,2009,2009/08/31 04:00:00+00,2150,21,BLOOR ST W,AVENUE RD,,Major Arterial,Toronto and East York,11,53,43.668845,-79.393192,Mid-Block,,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,30 to 34,Fatal,23,West,,,,,Other / Undefined,Other,Had Been Drinking,,,,Yes,,Yes,,,,,,,,,,,76,Bay Street Corridor (76),186
-8838677.40019838,5412336.9566824,5807804,1122417,2009,2009/09/01 04:00:00+00,1203,12,SPADINA AVE,NASSAU ST,,Major Arterial,Toronto and East York,11,52,43.655845,-79.39919,Intersection,,Traffic Signal,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Cyclist,65 to 69,Fatal,25,South,Bicycle,Turning Left,,,,,,Cyclist turned left across motorists path.,Disobeyed Traffic Control,Normal,,Yes,,,,Yes,,,,,,,,78,Kensington-Chinatown (78),187
-8828257.89586013,5424037.92363024,5807863,1124221,2009,2009/09/11 04:00:00+00,2009,20,VICTORIA PARK AVE,ARNCLIFFE CRES,,Major Arterial,North York,,41,43.731845,-79.30559,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,15 to 19,Fatal,26,East,Other,,,,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive,,,,Yes,,Yes,,,,,,,,,,,119,Wexford/Maryvale (119),188
-8858803.9641338,5425131.79823579,5285851,1124865,2009,2009/09/15 04:00:00+00,1400,14,KIPLING AVE,ALBION RD,,Major Arterial,Etobicoke York,1,23,43.738945,-79.57999,Mid-Block,,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,27,East,Other,,,,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive,,,,Yes,,Yes,,,,,,,,,,,3,Thistletown-Beaumond Heights (3),189
-8828135.44442026,5428429.61365528,5298514,1130411,2009,2009/09/19 04:00:00+00,1418,14,ELLESMERE RD,DEWEY DR,,Major Arterial,Scarborough,21,41,43.760345,-79.30449,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Turning Movement,Driver,85 to 89,Fatal,28,North,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive,,,,,,,,,Yes,,,,,,,Yes,,,,119,Wexford/Maryvale (119),190
-8850855.75249116,5422358.84734125,5292071,1127576,2009,2009/09/29 04:00:00+00,1122,11,JANE ST,WILSON AVE,,Major Arterial,Etobicoke York,,31,43.720945,-79.50859,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,30,East,Other,,,,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Medical or Physical Disability,,,,Yes,,,,Yes,,,,,,,,,26,Downsview-Roding-CFB (26),191
-8836194.97555369,5414876.03843012,5793634,1133034,2009,2009/10/02 04:00:00+00,1400,14,BLOOR ST E,SHERBOURNE ST N,,Major Arterial,Toronto and East York,,53,43.672345,-79.37689,Intersection,,Traffic Signal,Rain,Daylight,Wet,Fatal,Pedestrian Collisions,Pedestrian,40 to 44,Fatal,31,North,Other,,,,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive,,,,Yes,,Yes,,,,,,,,,,,98,Rosedale-Moore Park (98),192
-8825530.56833569,5429261.95904427,5298469,1130393,2009,2009/10/13 04:00:00+00,656,6,KENNEDY RD,ELLESMERE RD,,Major Arterial,Scarborough,21,41,43.765745,-79.28109,Intersection,,Traffic Signal,Rain,Dawn,Wet,Fatal,SMV Other,Passenger,35 to 39,Fatal,29,,Other,,,,,,,,,,,,Yes,,,,,Yes,,,,,,126,Dorset Park (126),193
-8841694.15839888,5434026.27015116,5793443,1131172,2009,2009/10/16 04:00:00+00,1301,13,STEELES AVE W,TANGREEN CRT,,Major Arterial,North York,18,32,43.796645,-79.42629,Intersection,,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,41,South,Other,,,,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Inattentive,,,,Yes,,Yes,,,,,,,,,,,36,Newtonbrook West (36),194
-8850777.82884761,5428260.07102715,5793455,1131264,2009,2009/10/17 04:00:00+00,2352,23,FINCH AVE W,TOBERMORY DR,,Major Arterial,Etobicoke York,7,31,43.759245,-79.50789,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Turning Movement,Passenger,60 to 64,Fatal,34,,Other,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,25,Glenfield-Jane Heights (25),195
-8850777.82884761,5428260.07102715,5793457,1131264,2009,2009/10/17 04:00:00+00,2352,23,FINCH AVE W,TOBERMORY DR,,Major Arterial,Etobicoke York,7,31,43.759245,-79.50789,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Turning Movement,Passenger,40 to 44,Fatal,33,,Other,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,25,Glenfield-Jane Heights (25),196
