accident_id,time_id,road_condition_id,hood_id,latitude,longitude
1069560,103211,100010,112,43.690445000000004,-79.47389
1067813,103234,100010,75,43.662145,-79.37789000000001
1058993,103240,100010,37,43.774545,-79.43839
1062415,103289,100010,50,43.783245,-79.41639
1062738,103304,100010,78,43.656745,-79.39959
1051990,103341,100010,97,43.680745,-79.39909
1048845,103365,100010,79,43.658045,-79.39949
1050893,103409,100010,88,43.654845,-79.45949
1053906,103512,100010,91,43.673645,-79.46249
1075796,103547,100010,93,43.659245,-79.43869000000001
1075972,103563,100010,19,43.592545,-79.54179
1079532,103589,100010,44,43.724945,-79.32319
1053672,103634,100010,117,43.797845,-79.31619
1056625,103720,100010,107,43.698245,-79.43839
1065571,103761,100010,89,43.649945,-79.48179
1067883,103814,100010,85,43.636445,-79.44399
1080485,103870,100010,110,43.683745,-79.47229
1045598,103927,100010,23,43.718045000000004,-79.53779
1043639,103985,100010,38,43.738845,-79.43439000000001
1121922,104018,100010,76,43.668845000000005,-79.393192
1124219,104053,100010,38,43.759545,-79.41979
1124865,104066,100010,3,43.738945,-79.57999000000001
1130482,104078,100010,122,43.691245,-79.26519
1128816,104108,100010,77,43.645945000000005,-79.36809000000001
1118840,104182,100010,98,43.688545,-79.39429
1120870,104208,100010,26,43.722345000000004,-79.50899
1102324,104221,100010,97,43.686945,-79.39979
1106823,104238,100010,39,43.720445,-79.41509
1110059,104280,100010,82,43.641345,-79.41519
1137620,104352,100010,36,43.792245,-79.44569
1135071,104373,100010,1,43.755245,-79.61509000000001
1136272,104396,100010,126,43.767645,-79.29229000000001
1131978,104436,100010,93,43.664545000000004,-79.45659
1093260,104442,100010,89,43.665545,-79.48289
1118330,104457,100010,23,43.717445,-79.53839
1111668,104457,100010,33,43.754545,-79.44319
1120462,104490,100010,39,43.737745000000004,-79.42999
1121495,104523,100010,95,43.664745,-79.41309
1108205,104562,100010,87,43.648245,-79.45769
1114683,104596,100010,54,43.714245,-79.30599000000001
1115973,104620,100010,28,43.704445,-79.50419000000001
1087565,104628,100010,66,43.679945000000004,-79.34529
1098055,104629,100010,76,43.648045,-79.37999
1132987,104647,100010,137,43.777245,-79.23199
1095631,104736,100010,1,43.719145000000005,-79.60349000000001
1102013,104748,100010,120,43.710845,-79.28659
1097433,104752,100010,119,43.763845,-79.31789
1139818,104944,100010,32,43.718945,-79.43099000000001
1142399,104997,100010,63,43.677545,-79.30259000000001
1178114,105015,100010,95,43.672473,-79.395664
1174310,105015,100010,18,43.601504,-79.50186500000001
1180994,105120,100010,77,43.648445,-79.39759000000001
1142865,105146,100010,71,43.672945,-79.36929
1160348,105201,100010,85,43.632045,-79.43439000000001
1181132,105206,100010,119,43.759145000000004,-79.30949
1186516,105255,100010,69,43.681245000000004,-79.33319
1188456,105298,100010,50,43.783745,-79.41659
1188699,105300,100010,40,43.754845,-79.36039
1181097,105300,100010,76,43.649845,-79.38709
1188927,105302,100010,64,43.685345,-79.31409000000001
1188873,105302,100010,71,43.674045,-79.36779
1148773,105342,100010,107,43.691345,-79.44849
1143989,105510,100010,139,43.738145,-79.21779000000001
1183452,105558,100010,111,43.680545,-79.49759
1187759,105575,100010,93,43.660545,-79.43229000000001
1176502,105575,100010,124,43.735945,-79.25139200000001
1161474,105700,100010,107,43.695645,-79.45029
1156744,105708,100010,2,43.759545,-79.59529
1158315,105725,100010,58,43.697845,-79.34939
1158316,105725,100010,58,43.698045,-79.34969
1163874,105753,100010,73,43.656245,-79.36149
1165384,105756,100010,76,43.648545,-79.38539
1166313,105783,100010,110,43.691745000000004,-79.46659
1164945,105803,100010,78,43.654845,-79.39879
1146660,105870,100010,24,43.756945,-79.51989
1261497,106056,100010,75,43.657945,-79.38159
1271678,106079,100010,3,43.743245,-79.58199
1268357,106088,100010,121,43.692845,-79.28109
1238504,106104,100010,100,43.706345,-79.40029
1252312,106124,100010,87,43.643145000000004,-79.45549
1219581,106130,100010,107,43.691045,-79.44829
1238470,106142,100010,77,43.649045,-79.35679
1246857,106142,100010,93,43.665946000000005,-79.450092
1249833,106152,100010,78,43.647645000000004,-79.40419
1234265,106292,100010,129,43.808845,-79.26279
1242717,106292,100010,117,43.794345,-79.32609000000001
1235315,106311,100010,127,43.770545,-79.27199
1235900,106317,100010,82,43.642145,-79.41129000000001
1244535,106326,100010,104,43.707245,-79.39539
1237383,106340,100010,119,43.742072,-79.30975699999999
1237771,106347,100010,36,43.785945,-79.44589
1240761,106383,100010,27,43.751545,-79.48809
1241202,106385,100010,2,43.761245,-79.58139
1241204,106392,100010,36,43.792345000000005,-79.44589
1250588,106408,100010,14,43.644445000000005,-79.52449
1250055,106415,100010,131,43.839645000000004,-79.23769
1239488,106506,100010,64,43.685245,-79.31469
1208694,106720,100010,137,43.763845,-79.24839
1208896,106728,100010,68,43.676145,-79.35889
1257763,106821,100010,25,43.744845,-79.51459
1260122,106840,100010,81,43.651745,-79.40849
1254054,106840,100010,15,43.654845,-79.52319
1263305,106897,100010,129,43.803245000000004,-79.28609
1219456,106923,100010,23,43.710345000000004,-79.53479
1223676,106974,100010,100,43.704345,-79.40959000000001
1224587,106974,100010,139,43.747145,-79.22069
1235812,106994,100010,11,43.665745,-79.58779
1306980,107020,100010,25,43.739545,-79.51249
1308558,107039,100010,17,43.614045000000004,-79.52359
1310920,107079,100010,97,43.679745000000004,-79.39859
1311500,107097,100010,75,43.651845,-79.37819
1306461,107105,100010,21,43.747345,-79.56439
1266990,107114,100010,30,43.702145,-79.50359
1267274,107119,100010,119,43.742645,-79.30729000000001
1290615,107142,100010,62,43.685145,-79.31259
1282294,107147,100010,38,43.753445,-79.43799
1291004,107155,100010,118,43.782345,-79.29249
1291646,107163,100010,76,43.648945,-79.38509
1292158,107178,100010,2,43.737445,-79.59009
1268378,107331,100010,119,43.734745000000004,-79.29049
1290282,107332,100010,10,43.676645,-79.55299000000001
1307456,107344,100010,1,43.720045,-79.59679
1285342,107347,100010,115,43.691545,-79.50099
1305187,107410,100010,79,43.657145,-79.40519
1305685,107424,100010,75,43.660745,-79.38289
1306447,107454,100010,95,43.671445,-79.39529
1298987,107454,100010,77,43.646545,-79.36659
1313717,107514,100010,66,43.679445,-79.34249
1264083,107543,100010,26,43.721945,-79.50889000000001
1265142,107559,100010,101,43.690745,-79.42129
1265912,107574,100010,1,43.686745,-79.59639
1311099,107615,100010,93,43.666345,-79.43829000000001
1280448,107624,100010,78,43.648445,-79.39779
1311734,107641,100010,75,43.671145,-79.38239
1311119,107659,100010,37,43.779545,-79.41639
1288123,107733,100010,136,43.767645,-79.18939
1280536,107786,100010,26,43.726045,-79.48189
1301330,107814,100010,75,43.649745,-79.37499
1294902,107867,100010,22,43.749445,-79.55449
1297568,107902,100010,51,43.775245,-79.41439
1330074,108055,100010,81,43.654544,-79.42189
1332390,108073,100010,112,43.692945,-79.47449
1343634,108102,100010,130,43.817045,-79.29329
1378518,108150,100010,34,43.775248,-79.468326
1367603,108159,100010,135,43.782145,-79.20699
1371162,108161,100010,6,43.708445000000005,-79.55189
1380770,108194,100010,65,43.681845,-79.33059
1339683,108243,100010,76,43.659745,-79.38539
1339720,108243,100010,63,43.677545,-79.30259000000001
1340236,108256,100010,112,43.693545,-79.48539
1331849,108256,100010,136,43.776445,-79.17369000000001
1332258,108271,100010,118,43.782345,-79.29219
1333183,108279,100010,113,43.700145,-79.51629
1332565,108281,100010,138,43.743745000000004,-79.24489
1342114,108283,100010,94,43.681945,-79.42449
1333336,108294,100010,92,43.677745,-79.444089
1343083,108303,100010,90,43.670945,-79.47449
1335478,108442,100010,76,43.651645,-79.38279
1345604,108472,100010,25,43.755745000000005,-79.52499
1351724,108492,100010,117,43.793645,-79.32899
1353734,108517,100010,78,43.648944,-79.395587
1371425,108545,100010,136,43.768545,-79.18879
1317668,108556,100010,107,43.697645,-79.44089
1368988,108564,100010,21,43.769766,-79.549083
1366215,108579,100010,67,43.678245000000004,-79.34849
1358952,108583,100010,79,43.659735,-79.40904499999999
1359211,108591,100010,106,43.698445,-79.43729
1359371,108593,100010,14,43.617445000000004,-79.54199
1359768,108607,100010,77,43.645445,-79.37889
1318483,108655,100010,111,43.670245,-79.49319
1320584,108673,100010,100,43.706245,-79.40069
1328097,108700,100010,3,43.737559000000005,-79.567287
1372437,108748,100010,96,43.683745,-79.41509
1373473,108782,100010,77,43.650145,-79.38979
1361719,108870,100010,60,43.692645,-79.315791
1363580,108889,100010,40,43.762645,-79.36189
1336399,108933,100010,55,43.708245,-79.34029
1338034,108962,100010,81,43.651845,-79.40829000000001
4001774208,100127,100010,52,43.771174,-79.367473
4001784791,131040,100010,77,43.64741,-79.40281999999999
4001819203,105739,100010,26,43.721377000000004,-79.505595
4001851906,109037,100010,124,43.720853999999996,-79.257076
141945030,110048,100010,78,43.652541,-79.39986
4001952133,100137,100010,90,43.665415,-79.465877
4002285719,117881,100010,111,43.681292,-79.47643599999999
131098349,109134,100010,81,43.651168,-79.411594
1382121,109140,100010,111,43.67546,-79.49538000000001
1372200,109151,100010,78,43.656737,-79.39957700000001
1369968,109153,100010,36,43.774256,-79.44310300000001
1382610,109177,100010,95,43.663825,-79.417209
142049204,108224,100010,78,43.652262,-79.401134
4002053519,108224,100010,17,43.626296,-79.479442
4002664969,109254,100010,137,43.758174,-79.233073
142723818,136397,100010,73,43.656085,-79.36225400000001
4002803822,119395,100010,96,43.682711,-79.41811700000001
4002804562,119395,100010,90,43.670558,-79.476505
4002803863,119395,100010,84,43.642298,-79.427852
4002835706,159410,100010,115,43.684466,-79.49882099999999
4002843049,101758,100010,118,43.776309000000005,-79.318561
4002098742,159060,100010,75,43.653201,-79.379573
4002194232,102650,100010,77,43.638892,-79.390979
1376061,109589,100010,17,43.602343,-79.497989
4001715026,109734,100010,124,43.728590999999994,-79.26642199999999
4002478309,108992,100010,120,43.708121000000006,-79.29568
977199,109852,100010,97,43.687509999999996,-79.396922
3001013927,109875,100010,77,43.646437,-79.37678100000001
3002013081,109980,100010,80,43.655708000000004,-79.411381
4002013081,109980,100010,80,43.655708000000004,-79.411381
1388126,109984,100010,62,43.687815,-79.303394
1383802,109992,100010,15,43.658003,-79.517085
1388364,109992,100010,58,43.700644,-79.337688
5001806026,146461,100010,84,43.643004,-79.424808
5001804887,146461,100010,93,43.668135,-79.441852
5001826215,110008,100010,89,43.665644,-79.491969
5001891795,105419,100010,1,43.711352000000005,-79.592754
5001905504,104481,100010,58,43.698043,-79.349742
4003162994,111876,100010,51,43.767462,-79.412438
5000891503,122070,100010,77,43.641295,-79.401637
5000955489,133123,100010,50,43.787596,-79.417468
5001079056,104824,100010,107,43.686811999999996,-79.44664300000001
5001074217,104824,100010,79,43.658362,-79.40021800000001
5001734070,110273,100010,2,43.758036,-79.60255
5001754996,107864,100010,39,43.732382,-79.419399
5001769257,126383,100010,75,43.671149,-79.382335
5001784292,131002,100010,77,43.647013,-79.387485
5001785499,131002,100010,52,43.76937,-79.38865200000001
4003174449,105095,100010,77,43.647292,-79.395778
5001551226,105600,100010,77,43.648951000000004,-79.37124200000001
5001640604,128438,100010,73,43.655328999999995,-79.365749
4003257164,160713,100010,48,43.809378,-79.35948499999999
4003393065,101453,100010,58,43.698043,-79.349742
4003399258,112941,100010,119,43.750205,-79.29670300000001
4003419867,142159,100010,3,43.734621999999995,-79.559871
4003437550,136339,100010,129,43.799033,-79.273639
5000407299,143088,100010,119,43.763490999999995,-79.30125699999999
5000452654,152239,100010,36,43.789496,-79.446224
5000456484,156299,100010,30,43.708281,-79.479152
5000513611,113157,100010,119,43.724711,-79.302638
5000513349,113157,100010,119,43.725642,-79.297504
5001160138,153294,100010,52,43.775233,-79.389972
5000620916,117460,100010,22,43.753512,-79.534999
5000716436,110782,100010,129,43.807139,-79.266132
5000814405,112823,100010,87,43.655169,-79.457828
5001332825,156285,100010,29,43.715346000000004,-79.479564
4003482087,136218,100010,81,43.649316999999996,-79.420772
143507481,102713,100010,36,43.788577000000004,-79.44666600000001
4003526196,142086,100010,137,43.752967,-79.22307099999999
4003527031,142086,100010,80,43.662436,-79.423229
5000006695,102187,100010,90,43.670848,-79.475185
5001940328,139934,100010,30,43.702868,-79.503825
5001954714,123342,100010,101,43.699484999999996,-79.424945
6001558550,214160,100010,97,43.691004,-79.401546
6001599913,213336,100010,117,43.779478999999995,-79.324985
6001605609,213336,100010,34,43.75672,-79.43874699999999
6001681800,213051,100010,1,43.712752,-79.56181600000001
6001682532,213051,100010,94,43.681227,-79.427661
6000023068,198350,100010,48,43.809794000000004,-79.366794
6000026380,198350,100010,120,43.726217999999996,-79.294696
6000063108,210961,100010,131,43.823989000000005,-79.24780600000001
6000092951,166384,100010,78,43.652915,-79.406276
6000101056,174680,100010,118,43.775892999999996,-79.320316
6000125863,111189,100010,21,43.751845,-79.543529
6000179020,180067,100010,93,43.664706,-79.437427
6001743580,213463,100010,14,43.619612,-79.532115
6001924848,214769,100010,103,43.723116999999995,-79.411304
6001957443,111322,100010,137,43.760241,-79.222949
6000261829,173783,100010,27,43.760237,-79.50360400000001
6000436156,111403,100010,85,43.637434999999996,-79.434772
6001139914,111489,100010,1,43.742754999999995,-79.59903299999999
6001211373,191686,100010,73,43.659265999999995,-79.36669499999999
6001283633,187869,100010,73,43.656993,-79.37453000000001
6002001573,168535,100010,127,43.750491,-79.254108
5002131445,109186,100010,89,43.651641,-79.485439
5002147377,157328,100010,30,43.701564000000005,-79.50344399999999
5002168343,114346,100010,128,43.79143,-79.250346
5002178129,111722,100010,93,43.672553,-79.440799
5002211839,111730,100010,82,43.643721,-79.4211
5002212262,111730,100010,93,43.669928000000006,-79.431537
6002050023,196616,100010,13,43.635283,-79.56374699999999
6002143224,195023,100010,119,43.763381,-79.317676
6002208039,199504,100010,129,43.81116,-79.29066800000001
6000633248,173058,100010,39,43.725783,-79.431247
6000874773,215378,100010,81,43.649394,-79.42003199999999
7003008719,230090,100010,47,43.79027,-79.365299
178057130,230959,100010,41,43.730132,-79.38139699999999
7003056643,219275,100010,63,43.680293,-79.289165
7003071478,235910,100010,14,43.629279,-79.553577
7003112978,210317,100010,126,43.751868,-79.286601
7003173302,209517,100010,14,43.647546999999996,-79.529735
7001286763,166361,100010,51,43.757689,-79.40994599999999
7001287888,166361,100010,124,43.734023,-79.260021
7001806475,189150,100010,120,43.726473,-79.287074
7001803830,189150,100010,105,43.725344,-79.40224
7001824954,188621,100010,77,43.641996999999996,-79.379878
7001831217,230351,100010,98,43.673964,-79.388301
7001912808,183378,100010,39,43.725348,-79.41685
7001914819,183378,100010,82,43.642733,-79.408191
7000264793,179524,100010,21,43.763838,-79.576625
7001535588,207046,100010,119,43.748763000000004,-79.312076
7001568713,176816,100010,1,43.734027000000005,-79.609866
7001617319,196648,100010,73,43.656638,-79.37439300000001
7001653729,190893,100010,116,43.817134,-79.314929
7001357624,175036,100010,51,43.760642,-79.410709
7001464361,175519,100010,120,43.717787,-79.29975400000001
8000009665,249955,100010,129,43.790507,-79.26992299999999
8000010377,249955,100010,47,43.790946000000005,-79.362178
8000125710,281347,100010,131,43.797301000000004,-79.197437
7000852096,179236,100010,127,43.750331,-79.244403
7000861875,207564,100010,119,43.758727,-79.311122
7000877614,112701,100010,88,43.651286,-79.47549000000001
7000090444,175655,100010,99,43.714495,-79.399997
7001109368,228559,100010,39,43.721591,-79.41846
7001157981,169027,100010,69,43.679412,-79.342189
7001155336,169027,100010,96,43.686503,-79.401767
8001105642,243498,100010,14,43.642253000000004,-79.53554799999999
8000589211,252486,100010,50,43.798602,-79.417049
8000645053,113072,100010,89,43.665534,-79.49856899999999
8000921444,281510,100010,47,43.779689000000005,-79.365611
8001067265,248003,100010,136,43.766321999999995,-79.195293
8001095116,239444,100010,55,43.706046,-79.36178100000001
8001595104,113274,100010,88,43.658988,-79.461795
9000232559,259397,100010,38,43.737468,-79.432819
9000359952,113332,100010,42,43.746345,-79.34585200000001
9000365892,299356,100010,117,43.793399,-79.330074
9000402520,248790,100010,77,43.643706,-79.376278
8001856890,232494,100010,51,43.762419,-79.406253
8001860748,232494,100010,70,43.658515,-79.35094000000001
8000361053,302275,100010,98,43.672435,-79.386127
8000460505,242307,100010,78,43.653273,-79.396121
8002245661,285652,100010,1,43.711745,-79.580135
8002248508,285652,100010,127,43.761119,-79.26868
8001506875,237245,100010,83,43.656199,-79.433948
8001531985,236522,100010,78,43.652201,-79.401103
8001565696,113690,100010,136,43.764628,-79.192264
8001165906,268400,100010,31,43.724677,-79.457042
8001174329,235669,100010,52,43.76427,-79.387576
8001178233,235669,100010,69,43.679595,-79.341083
8001178927,235669,100010,118,43.771048,-79.321101
8002266856,261317,100010,128,43.783465,-79.287151
8002363781,262949,100010,14,43.647521000000005,-79.52977299999999
8002134677,255207,100010,127,43.755010999999996,-79.245288
8002138681,255207,100010,34,43.761576,-79.465312
8002190612,234338,100010,58,43.702132,-79.335933
9001734593,238886,100010,104,43.711005,-79.399272
9001776305,295718,100010,73,43.654075,-79.373363
9001855890,289212,100010,42,43.72459,-79.324573
9001878764,241976,100010,1,43.707353999999995,-79.5647
9002039731,280984,100010,130,43.818118,-79.29383399999999
9002067554,244915,100010,120,43.721606,-79.284664
9002423251,114214,100010,15,43.656631,-79.521023
9001468146,295477,100010,79,43.663084999999995,-79.410427
9001504654,289132,100010,51,43.780181,-79.41320400000001
9001661234,240147,100010,118,43.777281,-79.313861
9002117462,114325,100010,77,43.644529999999996,-79.399723
9001704678,241453,100010,116,43.808352,-79.32191
9000691466,260892,100010,118,43.781795,-79.294933
9001287128,260347,100010,25,43.757025,-79.519054
9001359532,253328,100010,95,43.673999,-79.396274
9001359659,253328,100010,95,43.669913,-79.388317
898340,100009,100010,103,43.713045,-79.41179
1140679,100129,100010,64,43.684045000000005,-79.32019
1141818,100141,100010,20,43.603845,-79.54619
1331914,100267,100010,73,43.654145,-79.36569
1062512,100326,100010,73,43.654345,-79.36229
1117715,100390,100010,128,43.784145,-79.28869
1194376,100436,100010,40,43.762645,-79.36199
1263273,100530,100010,95,43.675045000000004,-79.39479
7000917334,173137,100010,85,43.635432,-79.44137099999999
7001016401,188168,100010,95,43.674872,-79.395358
962372,100215,100010,86,43.640645,-79.43649
1278772,102310,100010,26,43.744445,-79.48799
1319075,103123,100010,120,43.722845,-79.30189
4002817424,150469,100010,139,43.742971999999995,-79.219852
4003563376,127584,100010,118,43.777014,-79.31548599999999
8002254764,232124,100010,2,43.757952,-79.60258
8001071783,266062,100010,98,43.678218,-79.38055
1000055,100455,100010,73,43.658445,-79.37029
1063278,101234,100010,111,43.668645,-79.49239
1099302,101774,100010,40,43.752145,-79.40809
1252521,102263,100010,129,43.814246000000004,-79.281192
1150854,102637,100010,32,43.716245,-79.44369
1163175,102859,100010,38,43.749145,-79.43689
1176062,102887,100010,82,43.642031,-79.41196
1316385,103076,100010,119,43.764445,-79.31809
1307048,103181,100010,96,43.683245,-79.41809
1354707,103224,100010,75,43.659644,-79.382388
1364208,103372,100010,73,43.659245,-79.36669
1274213,103970,100010,39,43.728445,-79.41809
1274426,103972,100010,97,43.687645,-79.39639
4001608537,157999,100010,104,43.697398,-79.396449
5000359442,104110,100010,137,43.780757,-79.23347
5001233986,104160,100010,87,43.636389,-79.47229300000001
5001518617,157736,100010,17,43.623171,-79.481792
142937129,101730,100010,97,43.687525,-79.396793
4003015546,148510,100010,75,43.656806,-79.375659
143015764,148510,100010,90,43.672331,-79.468509
7000659290,167520,100010,78,43.651315999999994,-79.397403
9001818682,249029,100010,136,43.758959999999995,-79.197559
9000088115,261767,100010,76,43.648467,-79.38531
9000097665,247165,100010,107,43.69525,-79.45008399999999
7000072801,212416,100010,22,43.736796000000005,-79.538928
958900,100387,100010,90,43.672845,-79.46599
894467,100010,100013,70,43.659545,-79.34669
941871,100659,100013,85,43.640545,-79.42799000000001
927010,100811,100013,86,43.641045,-79.44699
939973,100864,100013,80,43.657045000000004,-79.42379
990139,101155,100013,93,43.664045,-79.42649
1043747,101770,100013,111,43.666945,-79.49949000000001
1064977,102137,100013,60,43.693645000000004,-79.31159
1110181,102635,100013,72,43.660645,-79.36649
1144503,102698,100013,72,43.658145000000005,-79.35969
1093334,102820,100013,113,43.694745000000005,-79.50639
1096124,102830,100013,51,43.765769,-79.40910699999999
1125917,102874,100013,117,43.798709,-79.32823499999999
1171688,102934,100013,61,43.692145000000004,-79.29709
1193747,103899,100013,51,43.765745,-79.40909
1318799,104318,100013,107,43.682645,-79.43689
1372377,105224,100013,1,43.730746,-79.606792
1373856,105570,100013,128,43.788844,-79.240093
4001889890,129792,100013,50,43.791484000000004,-79.39702199999999
6001770159,168902,100013,79,43.660964,-79.39712800000001
6001104795,187916,100013,11,43.663942999999996,-79.585178
5001723026,145338,100013,64,43.681132,-79.322696
8001315928,235490,100013,57,43.690203000000004,-79.355121
893580,100010,100015,136,43.770645,-79.18689
963934,100108,100015,73,43.657045000000004,-79.37459
956470,100124,100015,34,43.765445,-79.46619
961628,100178,100015,73,43.652945,-79.36479
946028,100311,100015,126,43.763445000000004,-79.29139
922948,100313,100015,131,43.801945,-79.19979000000001
929816,100635,100015,68,43.676145,-79.35889
927137,100819,100015,128,43.783245,-79.28829
957650,100949,100015,138,43.734545000000004,-79.25809
1009323,101576,100015,7,43.683145,-79.54049
1011551,101578,100015,1,43.692845,-79.57149
1013236,101593,100015,39,43.737545000000004,-79.42059
1024249,101966,100015,119,43.725645,-79.29749
1146815,102023,100015,74,43.669963,-79.379894
1203769,102099,100015,87,43.635945,-79.47299
1152152,102266,100015,47,43.775145,-79.34699
1155651,102285,100015,79,43.656945,-79.40539
1133576,102354,100015,107,43.697291,-79.44278299999999
1139055,102422,100015,89,43.658245,-79.48809
1139232,102547,100015,1,43.730445,-79.60139000000001
1073449,102580,100015,119,43.733045000000004,-79.28969000000001
1083356,102614,100015,137,43.774545,-79.25219
1080111,102625,100015,24,43.755945000000004,-79.52429000000001
1147865,102696,100015,117,43.797445,-79.31229
1093141,102838,100015,33,43.741845,-79.45429
1105663,102849,100015,78,43.654345,-79.39149
1219857,103024,100015,128,43.785745,-79.28949
1202672,103038,100015,48,43.811145,-79.36079000000001
1210091,103103,100015,95,43.674845,-79.40709
1235117,103109,100015,77,43.648241999999996,-79.354907
1274658,103134,100015,62,43.688145,-79.30179
1225333,103381,100015,125,43.731445,-79.27119
1264317,103505,100015,131,43.800244,-79.199089
1277427,103520,100015,126,43.773045,-79.28379
1271163,103542,100015,45,43.741145,-79.31929000000001
1272453,103559,100015,119,43.757845,-79.31529
1233797,103647,100015,58,43.689445,-79.34879000000001
1261536,103742,100015,70,43.654945,-79.33739
1277329,103851,100015,6,43.697045,-79.54669
1289419,103981,100015,82,43.643345000000004,-79.40529000000001
1280694,103983,100015,50,43.797945,-79.42009
1290049,103998,100015,48,43.811945,-79.35749
1344724,104226,100015,91,43.674145,-79.45999
1344369,104321,100015,137,43.762145000000004,-79.22629
1334701,104321,100015,21,43.770945000000005,-79.54339
1350739,104340,100015,77,43.647116,-79.403972
1335099,104480,100015,27,43.764045,-79.48829
1351458,104525,100015,116,43.821345,-79.31689
1345002,104589,100015,26,43.744745,-79.48639
1337714,104589,100015,77,43.640745,-79.40139
1347268,104635,100015,9,43.660645,-79.51049
1347299,104635,100015,107,43.690345,-79.44809000000001
1285462,104881,100015,71,43.670145,-79.36019
3001161677,105218,100015,34,43.76097,-79.46516700000001
4003469913,153274,100015,48,43.811907,-79.357539
143471771,153274,100015,46,43.77582,-79.337749
4003101857,105402,100015,126,43.769412,-79.28224499999999
3001238664,105459,100015,126,43.765159000000004,-79.28380200000001
1378110,105619,100015,1,43.686747,-79.595546
4001338478,105650,100015,14,43.615058000000005,-79.552249
141375171,100473,100015,107,43.69625,-79.447673
4001551952,123925,100015,136,43.770602000000004,-79.186862
5001212779,106242,100015,95,43.674845,-79.407108
7000155315,188517,100015,22,43.752016999999995,-79.542331
7000534714,166982,100015,137,43.775667999999996,-79.23495799999999
5002036269,106529,100015,4,43.723428999999996,-79.572353
6002071995,192954,100015,120,43.716109,-79.282733
6002180149,188974,100015,136,43.773932,-79.183063
6002256949,106649,100015,26,43.724371999999995,-79.481548
6000080482,198062,100015,116,43.816844,-79.336467
6000087893,173755,100015,56,43.711028000000006,-79.377147
8001139580,231492,100015,131,43.800273,-79.199046
8000655701,234133,100015,35,43.771525,-79.454364
7002034653,176047,100015,51,43.773707,-79.413989
7003203834,196304,100015,76,43.649115,-79.384067
7003278373,203616,100015,14,43.648699,-79.528705
8000063695,245613,100015,105,43.727763,-79.402904
8001626185,247600,100015,131,43.836528,-79.251148
8002388715,248769,100015,127,43.775209999999994,-79.263149
9000219394,274906,100015,89,43.650199,-79.480449
9000283937,276086,100015,40,43.747302000000005,-79.407421
9000294499,246423,100015,111,43.681602000000005,-79.476726
9000789111,262211,100015,20,43.601684000000006,-79.545231
9002481518,249503,100015,47,43.775104,-79.347011
9002330341,244467,100015,132,43.812961,-79.24304599999999
966448,101535,100015,76,43.646345000000004,-79.38409
969872,101624,100015,32,43.718445,-79.43299
1011408,102356,100015,67,43.677545,-79.35199
1011018,102367,100015,61,43.690345,-79.29209
1081003,103612,100015,77,43.645645,-79.36989
1078551,103750,100015,138,43.737045,-79.24619
1090599,103892,100015,77,43.646245,-79.36609
1124459,104169,100015,47,43.792645,-79.35469
1148052,104997,100015,128,43.797045000000004,-79.28339
1149846,105850,100015,79,43.661245,-79.40139
1234879,106296,100015,51,43.780445,-79.41229
1343241,108305,100015,18,43.603245,-79.50629
1354069,108526,100015,74,43.667945,-79.37899
1320791,108700,100015,26,43.723945,-79.49419
4001313188,123788,100015,18,43.603228,-79.506282
4001626103,110418,100015,34,43.787279999999996,-79.470042
4008009492,110418,100015,118,43.783583,-79.299335
4002886498,126718,100015,35,43.788638,-79.463176
5002156360,117842,100015,129,43.805636,-79.277362
7000264756,179524,100015,128,43.785277,-79.278529
7000274781,112562,100015,51,43.779696,-79.415538
6002315243,201482,100015,43,43.725951,-79.313487
9001093937,239595,100015,53,43.776140999999996,-79.34112900000001
9002463440,242614,100015,86,43.641025,-79.43448199999999
9000481898,234103,100015,76,43.64733,-79.379696
5000051256,116830,100015,78,43.654383,-79.398639
1348815,103829,100015,110,43.682145,-79.47159
9000001415,286225,100015,92,43.677959,-79.44305
892658,100018,100018,88,43.656345,-79.45249
892810,100018,100018,131,43.801943,-79.199786
892913,100022,100018,81,43.649345000000004,-79.42079
896606,100024,100018,116,43.816245,-79.31449
916791,100028,100018,127,43.751545,-79.26509
920424,100028,100018,51,43.762045,-79.40829000000001
898163,100046,100018,116,43.819645,-79.32439000000001
894030,100055,100018,30,43.704945,-79.49409
899537,100060,100018,115,43.684445000000004,-79.49879
900242,100075,100018,73,43.651845,-79.36989
900284,100077,100018,10,43.674445,-79.56319
897916,100081,100018,120,43.721545,-79.28499000000001
902163,100087,100018,29,43.707545,-79.48239000000001
903074,100096,100018,122,43.687745,-79.27089000000001
903348,100099,100018,102,43.701545,-79.42309
959236,100119,100018,111,43.671645,-79.49369
953931,100124,100018,82,43.632445000000004,-79.41079
959973,100141,100018,120,43.712045,-79.28099
956968,100178,100018,47,43.790245,-79.35419
957570,100188,100018,47,43.782745,-79.34909
957573,100188,100018,107,43.697245,-79.44279
957966,100195,100018,58,43.693245000000005,-79.35029
962206,100195,100018,75,43.651145,-79.37489000000001
915000,100205,100018,77,43.646445,-79.40379
911839,100207,100018,62,43.685645,-79.31279
911524,100207,100018,120,43.709345,-79.29289
911449,100220,100018,101,43.701345,-79.42379
964373,100227,100018,14,43.636145,-79.54009
911228,100231,100018,77,43.648146000000004,-79.354793
911913,100246,100018,47,43.787345,-79.35299
916243,100246,100018,136,43.765445,-79.19949
912714,100256,100018,77,43.640945,-79.38069
912782,100260,100018,77,43.639445,-79.38679
